ValoresRms,Tempo
0.066,12/05/2020 19:27:59.966
0.093,12/05/2020 19:28:00.466
0.087,12/05/2020 19:28:00.966
0.089,12/05/2020 19:28:01.466
0.086,12/05/2020 19:28:01.966
0.089,12/05/2020 19:28:02.466
0.090,12/05/2020 19:28:02.966
0.087,12/05/2020 19:28:03.466
0.089,12/05/2020 19:28:03.966
0.079,12/05/2020 19:28:04.466
0.072,12/05/2020 19:28:04.966
0.083,12/05/2020 19:28:05.466
0.091,12/05/2020 19:28:05.966
0.088,12/05/2020 19:28:06.466
0.091,12/05/2020 19:28:06.966
0.083,12/05/2020 19:28:07.466
0.089,12/05/2020 19:28:07.966
0.086,12/05/2020 19:28:08.466
0.067,12/05/2020 19:28:08.966
0.082,12/05/2020 19:28:09.466
0.092,12/05/2020 19:28:09.966
0.088,12/05/2020 19:28:10.466
0.088,12/05/2020 19:28:10.966
0.067,12/05/2020 19:28:11.466
0.094,12/05/2020 19:28:11.966
0.086,12/05/2020 19:28:12.466
0.086,12/05/2020 19:28:12.966
0.084,12/05/2020 19:28:13.466
0.084,12/05/2020 19:28:13.966
0.091,12/05/2020 19:28:14.466
0.091,12/05/2020 19:28:14.966
0.095,12/05/2020 19:28:15.466
0.088,12/05/2020 19:28:15.966
0.085,12/05/2020 19:28:16.466
0.093,12/05/2020 19:28:16.966
0.098,12/05/2020 19:28:17.466
0.080,12/05/2020 19:28:17.966
0.095,12/05/2020 19:28:18.466
0.086,12/05/2020 19:28:18.966
0.070,12/05/2020 19:28:19.466
0.088,12/05/2020 19:28:19.966
0.090,12/05/2020 19:28:20.466
0.090,12/05/2020 19:28:20.966
0.086,12/05/2020 19:28:21.466
0.092,12/05/2020 19:28:21.966
0.083,12/05/2020 19:28:22.466
0.085,12/05/2020 19:28:22.966
0.093,12/05/2020 19:28:23.466
0.096,12/05/2020 19:28:23.966
0.093,12/05/2020 19:28:24.466
0.090,12/05/2020 19:28:24.966
0.086,12/05/2020 19:28:25.466
0.091,12/05/2020 19:28:25.966
0.084,12/05/2020 19:28:26.466
0.090,12/05/2020 19:28:26.966
0.090,12/05/2020 19:28:27.466
0.088,12/05/2020 19:28:27.966
0.088,12/05/2020 19:28:28.466
0.092,12/05/2020 19:28:28.966
0.088,12/05/2020 19:28:29.466
0.072,12/05/2020 19:28:29.966
0.089,12/05/2020 19:28:30.466
0.083,12/05/2020 19:28:30.966
0.090,12/05/2020 19:28:31.466
0.089,12/05/2020 19:28:31.966
0.090,12/05/2020 19:28:32.466
0.092,12/05/2020 19:28:32.966
0.091,12/05/2020 19:28:33.466
0.090,12/05/2020 19:28:33.966
0.089,12/05/2020 19:28:34.466
0.076,12/05/2020 19:28:34.966
0.086,12/05/2020 19:28:35.466
0.085,12/05/2020 19:28:35.966
0.093,12/05/2020 19:28:36.466
0.096,12/05/2020 19:28:36.966
0.097,12/05/2020 19:28:37.466
0.090,12/05/2020 19:28:37.966
0.094,12/05/2020 19:28:38.466
0.084,12/05/2020 19:28:38.966
0.080,12/05/2020 19:28:39.466
0.093,12/05/2020 19:28:39.966
0.090,12/05/2020 19:28:40.466
0.097,12/05/2020 19:28:40.966
0.091,12/05/2020 19:28:41.466
0.085,12/05/2020 19:28:41.966
0.086,12/05/2020 19:28:42.466
0.090,12/05/2020 19:28:42.966
0.084,12/05/2020 19:28:43.466
0.084,12/05/2020 19:28:43.966
0.089,12/05/2020 19:28:44.466
0.092,12/05/2020 19:28:44.966
0.098,12/05/2020 19:28:45.466
0.087,12/05/2020 19:28:45.966
0.085,12/05/2020 19:28:46.466
0.090,12/05/2020 19:28:46.966
0.082,12/05/2020 19:28:47.466
0.086,12/05/2020 19:28:47.966
0.091,12/05/2020 19:28:48.466
0.093,12/05/2020 19:28:48.966
0.093,12/05/2020 19:28:49.466
0.086,12/05/2020 19:28:49.966
0.094,12/05/2020 19:28:50.466
0.093,12/05/2020 19:28:50.966
0.089,12/05/2020 19:28:51.466
0.083,12/05/2020 19:28:51.966
0.089,12/05/2020 19:28:52.466
0.087,12/05/2020 19:28:52.966
0.087,12/05/2020 19:28:53.466
0.094,12/05/2020 19:28:53.966
0.091,12/05/2020 19:28:54.466
0.090,12/05/2020 19:28:54.966
0.088,12/05/2020 19:28:55.466
0.082,12/05/2020 19:28:55.966
0.085,12/05/2020 19:28:56.466
0.082,12/05/2020 19:28:56.966
0.080,12/05/2020 19:28:57.466
0.087,12/05/2020 19:28:57.966
0.084,12/05/2020 19:28:58.466
0.088,12/05/2020 19:28:58.966
0.092,12/05/2020 19:28:59.466
0.077,12/05/2020 19:28:59.966
0.081,12/05/2020 19:29:00.466
0.084,12/05/2020 19:29:00.966
0.089,12/05/2020 19:29:01.466
0.089,12/05/2020 19:29:01.966
0.092,12/05/2020 19:29:02.466
0.086,12/05/2020 19:29:02.966
0.088,12/05/2020 19:29:03.466
0.090,12/05/2020 19:29:03.966
0.091,12/05/2020 19:29:04.466
0.086,12/05/2020 19:29:04.966
0.085,12/05/2020 19:29:05.466
0.084,12/05/2020 19:29:05.966
0.088,12/05/2020 19:29:06.466
0.090,12/05/2020 19:29:06.966
0.089,12/05/2020 19:29:07.466
0.073,12/05/2020 19:29:07.966
0.089,12/05/2020 19:29:08.466
0.079,12/05/2020 19:29:08.966
0.086,12/05/2020 19:29:09.466
0.091,12/05/2020 19:29:09.966
0.088,12/05/2020 19:29:10.466
0.088,12/05/2020 19:29:10.966
0.092,12/05/2020 19:29:11.466
0.098,12/05/2020 19:29:11.966
0.087,12/05/2020 19:29:12.466
0.090,12/05/2020 19:29:12.966
0.083,12/05/2020 19:29:13.466
0.090,12/05/2020 19:29:13.966
0.088,12/05/2020 19:29:14.466
0.088,12/05/2020 19:29:14.966
0.092,12/05/2020 19:29:15.466
0.088,12/05/2020 19:29:15.966
0.087,12/05/2020 19:29:16.466
0.093,12/05/2020 19:29:16.966
0.093,12/05/2020 19:29:17.466
0.077,12/05/2020 19:29:17.966
0.090,12/05/2020 19:29:18.466
0.092,12/05/2020 19:29:18.966
0.090,12/05/2020 19:29:19.466
0.088,12/05/2020 19:29:19.966
0.088,12/05/2020 19:29:20.466
0.095,12/05/2020 19:29:20.966
0.097,12/05/2020 19:29:21.466
0.081,12/05/2020 19:29:21.966
0.087,12/05/2020 19:29:22.466
0.089,12/05/2020 19:29:22.966
0.087,12/05/2020 19:29:23.466
0.091,12/05/2020 19:29:23.966
0.087,12/05/2020 19:29:24.466
0.075,12/05/2020 19:29:24.966
0.088,12/05/2020 19:29:25.466
0.087,12/05/2020 19:29:25.966
0.081,12/05/2020 19:29:26.466
0.068,12/05/2020 19:29:26.966
0.085,12/05/2020 19:29:27.466
0.091,12/05/2020 19:29:27.966
0.086,12/05/2020 19:29:28.466
0.093,12/05/2020 19:29:28.966
0.088,12/05/2020 19:29:29.466
0.089,12/05/2020 19:29:29.966
0.082,12/05/2020 19:29:30.466
0.088,12/05/2020 19:29:30.966
0.083,12/05/2020 19:29:31.466
0.094,12/05/2020 19:29:31.966
0.092,12/05/2020 19:29:32.466
0.092,12/05/2020 19:29:32.966
0.090,12/05/2020 19:29:33.466
0.091,12/05/2020 19:29:33.966
0.088,12/05/2020 19:29:34.466
0.083,12/05/2020 19:29:34.966
0.096,12/05/2020 19:29:35.466
0.089,12/05/2020 19:29:35.966
0.075,12/05/2020 19:29:36.466
0.091,12/05/2020 19:29:36.966
0.089,12/05/2020 19:29:37.466
0.094,12/05/2020 19:29:37.966
0.093,12/05/2020 19:29:38.466
0.093,12/05/2020 19:29:38.966
0.089,12/05/2020 19:29:39.466
0.092,12/05/2020 19:29:39.966
0.087,12/05/2020 19:29:40.466
0.090,12/05/2020 19:29:40.966
0.093,12/05/2020 19:29:41.466
0.090,12/05/2020 19:29:41.966
0.073,12/05/2020 19:29:42.466
0.086,12/05/2020 19:29:42.966
0.079,12/05/2020 19:29:43.466
0.089,12/05/2020 19:29:43.966
0.104,12/05/2020 19:29:44.466
0.092,12/05/2020 19:29:44.966
0.093,12/05/2020 19:29:45.466
0.091,12/05/2020 19:29:45.966
0.093,12/05/2020 19:29:46.466
0.069,12/05/2020 19:29:46.966
0.090,12/05/2020 19:29:47.466
0.095,12/05/2020 19:29:47.966
0.090,12/05/2020 19:29:48.466
0.074,12/05/2020 19:29:48.966
0.096,12/05/2020 19:29:49.466
0.089,12/05/2020 19:29:49.966
0.072,12/05/2020 19:29:50.466
0.095,12/05/2020 19:29:50.966
0.091,12/05/2020 19:29:51.466
0.084,12/05/2020 19:29:51.966
0.085,12/05/2020 19:29:52.466
0.092,12/05/2020 19:29:52.966
0.089,12/05/2020 19:29:53.466
0.070,12/05/2020 19:29:53.966
0.089,12/05/2020 19:29:54.466
0.064,12/05/2020 19:29:54.966
0.088,12/05/2020 19:29:55.466
0.083,12/05/2020 19:29:55.966
0.089,12/05/2020 19:29:56.466
0.087,12/05/2020 19:29:56.966
0.087,12/05/2020 19:29:57.466
0.088,12/05/2020 19:29:57.966
0.084,12/05/2020 19:29:58.466
0.092,12/05/2020 19:29:58.966
0.088,12/05/2020 19:29:59.466
0.074,12/05/2020 19:29:59.966
0.086,12/05/2020 19:30:00.466
0.094,12/05/2020 19:30:00.966
0.081,12/05/2020 19:30:01.466
0.086,12/05/2020 19:30:01.966
0.089,12/05/2020 19:30:02.466
0.087,12/05/2020 19:30:02.966
0.091,12/05/2020 19:30:03.466
0.086,12/05/2020 19:30:03.966
0.085,12/05/2020 19:30:04.466
0.091,12/05/2020 19:30:04.966
0.087,12/05/2020 19:30:05.466
0.091,12/05/2020 19:30:05.966
0.091,12/05/2020 19:30:06.466
0.086,12/05/2020 19:30:06.966
0.085,12/05/2020 19:30:07.466
0.083,12/05/2020 19:30:07.966
0.090,12/05/2020 19:30:08.466
0.082,12/05/2020 19:30:08.966
0.087,12/05/2020 19:30:09.466
0.085,12/05/2020 19:30:09.966
0.089,12/05/2020 19:30:10.466
0.091,12/05/2020 19:30:10.966
0.067,12/05/2020 19:30:11.466
0.086,12/05/2020 19:30:11.966
0.087,12/05/2020 19:30:12.466
0.079,12/05/2020 19:30:12.966
0.077,12/05/2020 19:30:13.466
0.086,12/05/2020 19:30:13.966
0.066,12/05/2020 19:30:14.466
0.088,12/05/2020 19:30:14.966
0.093,12/05/2020 19:30:15.466
0.088,12/05/2020 19:30:15.966
0.090,12/05/2020 19:30:16.466
0.093,12/05/2020 19:30:16.966
0.086,12/05/2020 19:30:17.466
0.098,12/05/2020 19:30:17.966
0.088,12/05/2020 19:30:18.466
0.091,12/05/2020 19:30:18.966
0.085,12/05/2020 19:30:19.466
0.089,12/05/2020 19:30:19.966
0.090,12/05/2020 19:30:20.466
0.088,12/05/2020 19:30:20.966
0.081,12/05/2020 19:30:21.466
0.076,12/05/2020 19:30:21.966
0.088,12/05/2020 19:30:22.466
0.085,12/05/2020 19:30:22.966
0.085,12/05/2020 19:30:23.466
0.088,12/05/2020 19:30:23.966
0.086,12/05/2020 19:30:24.466
0.069,12/05/2020 19:30:24.966
0.086,12/05/2020 19:30:25.466
0.081,12/05/2020 19:30:25.966
0.089,12/05/2020 19:30:26.466
0.085,12/05/2020 19:30:26.966
0.087,12/05/2020 19:30:27.466
0.085,12/05/2020 19:30:27.966
0.094,12/05/2020 19:30:28.466
0.090,12/05/2020 19:30:28.966
0.091,12/05/2020 19:30:29.466
0.072,12/05/2020 19:30:29.966
0.080,12/05/2020 19:30:30.466
0.083,12/05/2020 19:30:30.966
0.085,12/05/2020 19:30:31.466
0.085,12/05/2020 19:30:31.966
0.096,12/05/2020 19:30:32.466
0.084,12/05/2020 19:30:32.966
0.067,12/05/2020 19:30:33.466
0.088,12/05/2020 19:30:33.966
0.084,12/05/2020 19:30:34.466
0.081,12/05/2020 19:30:34.966
0.085,12/05/2020 19:30:35.466
0.085,12/05/2020 19:30:35.966
0.091,12/05/2020 19:30:36.466
0.087,12/05/2020 19:30:36.966
0.087,12/05/2020 19:30:37.466
0.085,12/05/2020 19:30:37.966
0.081,12/05/2020 19:30:38.466
0.079,12/05/2020 19:30:38.966
0.087,12/05/2020 19:30:39.466
0.086,12/05/2020 19:30:39.966
0.093,12/05/2020 19:30:40.466
0.071,12/05/2020 19:30:40.966
0.091,12/05/2020 19:30:41.466
0.095,12/05/2020 19:30:41.966
0.096,12/05/2020 19:30:42.466
0.092,12/05/2020 19:30:42.966
0.084,12/05/2020 19:30:43.466
0.087,12/05/2020 19:30:43.966
0.083,12/05/2020 19:30:44.466
0.089,12/05/2020 19:30:44.966
0.086,12/05/2020 19:30:45.466
0.092,12/05/2020 19:30:45.966
0.088,12/05/2020 19:30:46.466
0.090,12/05/2020 19:30:46.966
0.080,12/05/2020 19:30:47.466
0.092,12/05/2020 19:30:47.966
0.068,12/05/2020 19:30:48.466
0.092,12/05/2020 19:30:48.966
0.089,12/05/2020 19:30:49.466
0.087,12/05/2020 19:30:49.966
0.090,12/05/2020 19:30:50.466
0.088,12/05/2020 19:30:50.966
0.082,12/05/2020 19:30:51.466
0.084,12/05/2020 19:30:51.966
0.086,12/05/2020 19:30:52.466
0.088,12/05/2020 19:30:52.966
0.086,12/05/2020 19:30:53.466
0.086,12/05/2020 19:30:53.966
0.084,12/05/2020 19:30:54.466
0.069,12/05/2020 19:30:54.966
0.085,12/05/2020 19:30:55.466
0.084,12/05/2020 19:30:55.966
0.086,12/05/2020 19:30:56.466
0.089,12/05/2020 19:30:56.966
0.087,12/05/2020 19:30:57.466
0.088,12/05/2020 19:30:57.966
0.086,12/05/2020 19:30:58.466
0.095,12/05/2020 19:30:58.966
0.087,12/05/2020 19:30:59.466
0.075,12/05/2020 19:30:59.966
0.087,12/05/2020 19:31:00.466
0.092,12/05/2020 19:31:00.966
0.084,12/05/2020 19:31:01.466
0.087,12/05/2020 19:31:01.966
0.089,12/05/2020 19:31:02.466
0.091,12/05/2020 19:31:02.966
0.093,12/05/2020 19:31:03.466
0.090,12/05/2020 19:31:03.966
0.078,12/05/2020 19:31:04.466
0.098,12/05/2020 19:31:04.966
0.085,12/05/2020 19:31:05.466
0.086,12/05/2020 19:31:05.966
0.089,12/05/2020 19:31:06.466
0.085,12/05/2020 19:31:06.966
0.091,12/05/2020 19:31:07.466
0.083,12/05/2020 19:31:07.966
0.089,12/05/2020 19:31:08.466
0.088,12/05/2020 19:31:08.966
0.092,12/05/2020 19:31:09.466
0.090,12/05/2020 19:31:09.966
0.069,12/05/2020 19:31:10.466
0.088,12/05/2020 19:31:10.966
0.071,12/05/2020 19:31:11.466
0.091,12/05/2020 19:31:11.966
0.091,12/05/2020 19:31:12.466
0.077,12/05/2020 19:31:12.966
0.085,12/05/2020 19:31:13.466
0.091,12/05/2020 19:31:13.966
0.088,12/05/2020 19:31:14.466
0.092,12/05/2020 19:31:14.966
0.086,12/05/2020 19:31:15.466
0.093,12/05/2020 19:31:15.966
0.089,12/05/2020 19:31:16.466
0.080,12/05/2020 19:31:16.966
0.079,12/05/2020 19:31:17.466
0.089,12/05/2020 19:31:17.966
0.091,12/05/2020 19:31:18.466
0.089,12/05/2020 19:31:18.966
0.083,12/05/2020 19:31:19.466
0.088,12/05/2020 19:31:19.966
0.087,12/05/2020 19:31:20.466
0.096,12/05/2020 19:31:20.966
0.085,12/05/2020 19:31:21.466
0.096,12/05/2020 19:31:21.966
0.094,12/05/2020 19:31:22.466
0.098,12/05/2020 19:31:22.966
0.087,12/05/2020 19:31:23.466
0.098,12/05/2020 19:31:23.966
0.096,12/05/2020 19:31:24.466
0.074,12/05/2020 19:31:24.966
0.091,12/05/2020 19:31:25.466
0.084,12/05/2020 19:31:25.966
0.093,12/05/2020 19:31:26.466
0.085,12/05/2020 19:31:26.966
0.086,12/05/2020 19:31:27.466
0.079,12/05/2020 19:31:27.966
0.091,12/05/2020 19:31:28.466
0.087,12/05/2020 19:31:28.966
0.088,12/05/2020 19:31:29.466
0.079,12/05/2020 19:31:29.966
0.090,12/05/2020 19:31:30.466
0.085,12/05/2020 19:31:30.966
0.090,12/05/2020 19:31:31.466
0.086,12/05/2020 19:31:31.966
0.089,12/05/2020 19:31:32.466
0.088,12/05/2020 19:31:32.966
0.088,12/05/2020 19:31:33.466
0.087,12/05/2020 19:31:33.966
0.080,12/05/2020 19:31:34.466
0.090,12/05/2020 19:31:34.966
0.086,12/05/2020 19:31:35.466
0.092,12/05/2020 19:31:35.966
0.091,12/05/2020 19:31:36.466
0.091,12/05/2020 19:31:36.966
0.091,12/05/2020 19:31:37.466
0.092,12/05/2020 19:31:37.966
0.074,12/05/2020 19:31:38.466
0.093,12/05/2020 19:31:38.966
0.073,12/05/2020 19:31:39.466
0.090,12/05/2020 19:31:39.966
0.090,12/05/2020 19:31:40.466
0.092,12/05/2020 19:31:40.966
0.088,12/05/2020 19:31:41.466
0.088,12/05/2020 19:31:41.966
0.089,12/05/2020 19:31:42.466
0.086,12/05/2020 19:31:42.966
0.091,12/05/2020 19:31:43.466
0.084,12/05/2020 19:31:43.966
0.096,12/05/2020 19:31:44.466
0.091,12/05/2020 19:31:44.966
0.089,12/05/2020 19:31:45.466
0.088,12/05/2020 19:31:45.966
0.088,12/05/2020 19:31:46.466
0.091,12/05/2020 19:31:46.966
0.089,12/05/2020 19:31:47.466
0.089,12/05/2020 19:31:47.966
0.092,12/05/2020 19:31:48.466
0.090,12/05/2020 19:31:48.966
0.088,12/05/2020 19:31:49.466
0.093,12/05/2020 19:31:49.966
0.100,12/05/2020 19:31:50.466
0.091,12/05/2020 19:31:50.966
0.090,12/05/2020 19:31:51.466
0.093,12/05/2020 19:31:51.966
0.095,12/05/2020 19:31:52.466
0.094,12/05/2020 19:31:52.966
0.089,12/05/2020 19:31:53.466
0.092,12/05/2020 19:31:53.966
0.100,12/05/2020 19:31:54.466
0.095,12/05/2020 19:31:54.966
0.092,12/05/2020 19:31:55.466
0.086,12/05/2020 19:31:55.966
0.093,12/05/2020 19:31:56.466
0.095,12/05/2020 19:31:56.966
0.090,12/05/2020 19:31:57.466
0.068,12/05/2020 19:31:57.966
0.095,12/05/2020 19:31:58.466
0.098,12/05/2020 19:31:58.966
0.098,12/05/2020 19:31:59.466
0.084,12/05/2020 19:31:59.966
0.095,12/05/2020 19:32:00.466
0.095,12/05/2020 19:32:00.966
0.091,12/05/2020 19:32:01.466
0.093,12/05/2020 19:32:01.966
0.092,12/05/2020 19:32:02.466
0.092,12/05/2020 19:32:02.966
0.087,12/05/2020 19:32:03.466
0.085,12/05/2020 19:32:03.966
0.089,12/05/2020 19:32:04.466
0.087,12/05/2020 19:32:04.966
0.088,12/05/2020 19:32:05.466
0.092,12/05/2020 19:32:05.966
0.090,12/05/2020 19:32:06.466
0.088,12/05/2020 19:32:06.966
0.091,12/05/2020 19:32:07.466
0.091,12/05/2020 19:32:07.966
0.084,12/05/2020 19:32:08.466
0.088,12/05/2020 19:32:08.966
0.091,12/05/2020 19:32:09.466
0.086,12/05/2020 19:32:09.966
0.090,12/05/2020 19:32:10.466
0.093,12/05/2020 19:32:10.966
0.069,12/05/2020 19:32:11.466
0.091,12/05/2020 19:32:11.966
0.094,12/05/2020 19:32:12.466
0.087,12/05/2020 19:32:12.966
0.093,12/05/2020 19:32:13.466
0.092,12/05/2020 19:32:13.966
0.091,12/05/2020 19:32:14.466
0.072,12/05/2020 19:32:14.966
0.093,12/05/2020 19:32:15.466
0.095,12/05/2020 19:32:15.966
0.083,12/05/2020 19:32:16.466
0.086,12/05/2020 19:32:16.966
0.088,12/05/2020 19:32:17.466
0.088,12/05/2020 19:32:17.966
0.096,12/05/2020 19:32:18.466
0.092,12/05/2020 19:32:18.966
0.091,12/05/2020 19:32:19.466
0.072,12/05/2020 19:32:19.966
0.102,12/05/2020 19:32:20.466
0.096,12/05/2020 19:32:20.966
0.082,12/05/2020 19:32:21.466
0.096,12/05/2020 19:32:21.966
0.090,12/05/2020 19:32:22.466
0.087,12/05/2020 19:32:22.966
0.070,12/05/2020 19:32:23.466
0.094,12/05/2020 19:32:23.966
0.091,12/05/2020 19:32:24.466
0.074,12/05/2020 19:32:24.966
0.082,12/05/2020 19:32:25.466
0.092,12/05/2020 19:32:25.966
0.086,12/05/2020 19:32:26.466
0.092,12/05/2020 19:32:26.966
0.089,12/05/2020 19:32:27.466
0.087,12/05/2020 19:32:27.966
0.088,12/05/2020 19:32:28.466
0.090,12/05/2020 19:32:28.966
0.081,12/05/2020 19:32:29.466
