ValoresRms,Tempo
0.097,12/05/2020 17:39:53.833
0.091,12/05/2020 17:39:54.333
0.088,12/05/2020 17:39:54.833
0.096,12/05/2020 17:39:55.333
0.097,12/05/2020 17:39:55.833
0.097,12/05/2020 17:39:56.333
0.093,12/05/2020 17:39:56.833
0.072,12/05/2020 17:39:57.333
0.093,12/05/2020 17:39:57.833
0.093,12/05/2020 17:39:58.333
0.095,12/05/2020 17:39:58.833
0.088,12/05/2020 17:39:59.333
0.088,12/05/2020 17:39:59.833
0.101,12/05/2020 17:40:00.333
0.111,12/05/2020 17:40:00.833
0.096,12/05/2020 17:40:01.333
0.098,12/05/2020 17:40:01.833
0.097,12/05/2020 17:40:02.333
0.095,12/05/2020 17:40:02.833
0.088,12/05/2020 17:40:03.333
0.086,12/05/2020 17:40:03.833
0.092,12/05/2020 17:40:04.333
0.099,12/05/2020 17:40:04.833
0.096,12/05/2020 17:40:05.333
0.094,12/05/2020 17:40:05.833
0.087,12/05/2020 17:40:06.333
0.103,12/05/2020 17:40:06.833
0.099,12/05/2020 17:40:07.333
0.085,12/05/2020 17:40:07.833
0.095,12/05/2020 17:40:08.333
0.091,12/05/2020 17:40:08.833
0.096,12/05/2020 17:40:09.333
0.094,12/05/2020 17:40:09.833
0.096,12/05/2020 17:40:10.333
0.097,12/05/2020 17:40:10.833
0.071,12/05/2020 17:40:11.333
0.083,12/05/2020 17:40:11.833
0.091,12/05/2020 17:40:12.333
0.102,12/05/2020 17:40:12.833
0.100,12/05/2020 17:40:13.333
0.094,12/05/2020 17:40:13.833
0.092,12/05/2020 17:40:14.333
0.091,12/05/2020 17:40:14.833
0.088,12/05/2020 17:40:15.333
0.092,12/05/2020 17:40:15.833
0.087,12/05/2020 17:40:16.333
0.097,12/05/2020 17:40:16.833
0.100,12/05/2020 17:40:17.333
0.071,12/05/2020 17:40:17.833
0.094,12/05/2020 17:40:18.333
0.098,12/05/2020 17:40:18.833
0.101,12/05/2020 17:40:19.333
0.091,12/05/2020 17:40:19.833
0.083,12/05/2020 17:40:20.333
0.082,12/05/2020 17:40:20.833
0.085,12/05/2020 17:40:21.333
0.086,12/05/2020 17:40:21.833
0.092,12/05/2020 17:40:22.333
0.072,12/05/2020 17:40:22.833
0.092,12/05/2020 17:40:23.333
0.107,12/05/2020 17:40:23.833
0.097,12/05/2020 17:40:24.333
0.090,12/05/2020 17:40:24.833
0.095,12/05/2020 17:40:25.333
0.092,12/05/2020 17:40:25.833
0.093,12/05/2020 17:40:26.333
0.101,12/05/2020 17:40:26.833
0.093,12/05/2020 17:40:27.333
0.076,12/05/2020 17:40:27.833
