ValoresRms,Tempo
0.088,12/05/2020 18:11:09.481
0.082,12/05/2020 18:11:09.981
0.093,12/05/2020 18:11:10.481
0.091,12/05/2020 18:11:10.981
0.088,12/05/2020 18:11:11.481
0.090,12/05/2020 18:11:11.981
0.089,12/05/2020 18:11:12.481
0.093,12/05/2020 18:11:12.981
0.086,12/05/2020 18:11:13.481
0.088,12/05/2020 18:11:13.981
0.096,12/05/2020 18:11:14.481
0.085,12/05/2020 18:11:14.981
0.092,12/05/2020 18:11:15.481
0.086,12/05/2020 18:11:15.981
0.088,12/05/2020 18:11:16.481
0.087,12/05/2020 18:11:16.981
0.085,12/05/2020 18:11:17.481
0.089,12/05/2020 18:11:17.981
0.092,12/05/2020 18:11:18.481
0.088,12/05/2020 18:11:18.981
0.088,12/05/2020 18:11:19.481
0.086,12/05/2020 18:11:19.981
0.083,12/05/2020 18:11:20.481
0.077,12/05/2020 18:11:20.981
0.085,12/05/2020 18:11:21.481
0.092,12/05/2020 18:11:21.981
0.091,12/05/2020 18:11:22.481
0.093,12/05/2020 18:11:22.981
0.085,12/05/2020 18:11:23.481
0.090,12/05/2020 18:11:23.981
0.086,12/05/2020 18:11:24.481
0.093,12/05/2020 18:11:24.981
0.091,12/05/2020 18:11:25.481
0.084,12/05/2020 18:11:25.981
0.084,12/05/2020 18:11:26.481
0.089,12/05/2020 18:11:26.981
0.095,12/05/2020 18:11:27.481
0.089,12/05/2020 18:11:27.981
0.091,12/05/2020 18:11:28.481
0.080,12/05/2020 18:11:28.981
0.090,12/05/2020 18:11:29.481
0.094,12/05/2020 18:11:29.981
0.088,12/05/2020 18:11:30.481
0.098,12/05/2020 18:11:30.981
0.095,12/05/2020 18:11:31.481
0.090,12/05/2020 18:11:31.981
0.084,12/05/2020 18:11:32.481
0.084,12/05/2020 18:11:32.981
0.083,12/05/2020 18:11:33.481
0.093,12/05/2020 18:11:33.981
0.089,12/05/2020 18:11:34.481
0.090,12/05/2020 18:11:34.981
0.084,12/05/2020 18:11:35.481
0.088,12/05/2020 18:11:35.981
0.088,12/05/2020 18:11:36.481
0.089,12/05/2020 18:11:36.981
0.084,12/05/2020 18:11:37.481
0.092,12/05/2020 18:11:37.981
0.087,12/05/2020 18:11:38.481
0.088,12/05/2020 18:11:38.981
0.086,12/05/2020 18:11:39.481
0.093,12/05/2020 18:11:39.981
0.087,12/05/2020 18:11:40.481
0.088,12/05/2020 18:11:40.981
0.083,12/05/2020 18:11:41.481
0.082,12/05/2020 18:11:41.981
0.088,12/05/2020 18:11:42.481
0.087,12/05/2020 18:11:42.981
0.085,12/05/2020 18:11:43.481
0.090,12/05/2020 18:11:43.981
0.090,12/05/2020 18:11:44.481
0.092,12/05/2020 18:11:44.981
0.089,12/05/2020 18:11:45.481
0.082,12/05/2020 18:11:45.981
0.090,12/05/2020 18:11:46.481
0.087,12/05/2020 18:11:46.981
0.091,12/05/2020 18:11:47.481
0.092,12/05/2020 18:11:47.981
0.093,12/05/2020 18:11:48.481
0.086,12/05/2020 18:11:48.981
0.086,12/05/2020 18:11:49.481
0.089,12/05/2020 18:11:49.981
0.086,12/05/2020 18:11:50.481
0.093,12/05/2020 18:11:50.981
0.098,12/05/2020 18:11:51.481
0.090,12/05/2020 18:11:51.981
0.090,12/05/2020 18:11:52.481
0.096,12/05/2020 18:11:52.981
0.090,12/05/2020 18:11:53.481
0.088,12/05/2020 18:11:53.981
0.070,12/05/2020 18:11:54.481
0.090,12/05/2020 18:11:54.981
0.086,12/05/2020 18:11:55.481
0.086,12/05/2020 18:11:55.981
0.092,12/05/2020 18:11:56.481
0.087,12/05/2020 18:11:56.981
0.088,12/05/2020 18:11:57.481
0.082,12/05/2020 18:11:57.981
0.080,12/05/2020 18:11:58.481
0.078,12/05/2020 18:11:58.981
0.096,12/05/2020 18:11:59.481
0.087,12/05/2020 18:11:59.981
0.089,12/05/2020 18:12:00.481
0.086,12/05/2020 18:12:00.981
0.086,12/05/2020 18:12:01.481
0.090,12/05/2020 18:12:01.981
0.090,12/05/2020 18:12:02.481
0.087,12/05/2020 18:12:02.981
0.090,12/05/2020 18:12:03.481
0.086,12/05/2020 18:12:03.981
0.083,12/05/2020 18:12:04.481
0.087,12/05/2020 18:12:04.981
0.096,12/05/2020 18:12:05.481
0.089,12/05/2020 18:12:05.981
0.095,12/05/2020 18:12:06.481
0.081,12/05/2020 18:12:06.981
0.082,12/05/2020 18:12:07.481
0.090,12/05/2020 18:12:07.981
0.091,12/05/2020 18:12:08.481
0.090,12/05/2020 18:12:08.981
0.098,12/05/2020 18:12:09.481
0.089,12/05/2020 18:12:09.981
0.072,12/05/2020 18:12:10.481
0.092,12/05/2020 18:12:10.981
0.085,12/05/2020 18:12:11.481
0.089,12/05/2020 18:12:11.981
0.091,12/05/2020 18:12:12.481
0.083,12/05/2020 18:12:12.981
0.084,12/05/2020 18:12:13.481
0.085,12/05/2020 18:12:13.981
0.085,12/05/2020 18:12:14.481
0.092,12/05/2020 18:12:14.981
0.089,12/05/2020 18:12:15.481
0.082,12/05/2020 18:12:15.981
0.081,12/05/2020 18:12:16.481
0.101,12/05/2020 18:12:16.981
0.088,12/05/2020 18:12:17.481
0.093,12/05/2020 18:12:17.981
0.074,12/05/2020 18:12:18.481
0.090,12/05/2020 18:12:18.981
0.086,12/05/2020 18:12:19.481
0.080,12/05/2020 18:12:19.981
0.091,12/05/2020 18:12:20.481
0.088,12/05/2020 18:12:20.981
0.091,12/05/2020 18:12:21.481
0.074,12/05/2020 18:12:21.981
0.084,12/05/2020 18:12:22.481
0.083,12/05/2020 18:12:22.981
0.088,12/05/2020 18:12:23.481
0.086,12/05/2020 18:12:23.981
0.074,12/05/2020 18:12:24.481
0.090,12/05/2020 18:12:24.981
0.088,12/05/2020 18:12:25.481
0.085,12/05/2020 18:12:25.981
0.089,12/05/2020 18:12:26.481
0.094,12/05/2020 18:12:26.981
0.088,12/05/2020 18:12:27.481
0.090,12/05/2020 18:12:27.981
0.084,12/05/2020 18:12:28.481
0.080,12/05/2020 18:12:28.981
0.090,12/05/2020 18:12:29.481
0.073,12/05/2020 18:12:29.981
0.089,12/05/2020 18:12:30.481
0.091,12/05/2020 18:12:30.981
0.091,12/05/2020 18:12:31.481
0.098,12/05/2020 18:12:31.981
0.089,12/05/2020 18:12:32.481
0.083,12/05/2020 18:12:32.981
0.087,12/05/2020 18:12:33.481
0.084,12/05/2020 18:12:33.981
0.091,12/05/2020 18:12:34.481
0.091,12/05/2020 18:12:34.981
0.100,12/05/2020 18:12:35.481
0.093,12/05/2020 18:12:35.981
0.095,12/05/2020 18:12:36.481
0.084,12/05/2020 18:12:36.981
0.086,12/05/2020 18:12:37.481
0.092,12/05/2020 18:12:37.981
0.091,12/05/2020 18:12:38.481
0.090,12/05/2020 18:12:38.981
0.092,12/05/2020 18:12:39.481
0.094,12/05/2020 18:12:39.981
0.089,12/05/2020 18:12:40.481
0.088,12/05/2020 18:12:40.981
0.089,12/05/2020 18:12:41.481
0.086,12/05/2020 18:12:41.981
0.098,12/05/2020 18:12:42.481
0.093,12/05/2020 18:12:42.981
0.090,12/05/2020 18:12:43.481
0.095,12/05/2020 18:12:43.981
0.097,12/05/2020 18:12:44.481
0.088,12/05/2020 18:12:44.981
0.085,12/05/2020 18:12:45.481
0.083,12/05/2020 18:12:45.981
0.087,12/05/2020 18:12:46.481
0.097,12/05/2020 18:12:46.981
0.089,12/05/2020 18:12:47.481
0.091,12/05/2020 18:12:47.981
0.089,12/05/2020 18:12:48.481
0.085,12/05/2020 18:12:48.981
0.085,12/05/2020 18:12:49.481
0.078,12/05/2020 18:12:49.981
0.087,12/05/2020 18:12:50.481
0.089,12/05/2020 18:12:50.981
0.089,12/05/2020 18:12:51.481
0.090,12/05/2020 18:12:51.981
0.091,12/05/2020 18:12:52.481
0.087,12/05/2020 18:12:52.981
0.088,12/05/2020 18:12:53.481
0.086,12/05/2020 18:12:53.981
0.084,12/05/2020 18:12:54.481
0.083,12/05/2020 18:12:54.981
0.068,12/05/2020 18:12:55.481
0.089,12/05/2020 18:12:55.981
0.092,12/05/2020 18:12:56.481
0.083,12/05/2020 18:12:56.981
0.086,12/05/2020 18:12:57.481
0.066,12/05/2020 18:12:57.981
0.076,12/05/2020 18:12:58.481
0.084,12/05/2020 18:12:58.981
0.084,12/05/2020 18:12:59.481
0.087,12/05/2020 18:12:59.981
0.088,12/05/2020 18:13:00.481
0.087,12/05/2020 18:13:00.981
0.090,12/05/2020 18:13:01.481
0.089,12/05/2020 18:13:01.981
0.083,12/05/2020 18:13:02.481
0.079,12/05/2020 18:13:02.981
0.072,12/05/2020 18:13:03.481
0.086,12/05/2020 18:13:03.981
0.084,12/05/2020 18:13:04.481
0.089,12/05/2020 18:13:04.981
0.083,12/05/2020 18:13:05.481
0.089,12/05/2020 18:13:05.981
0.085,12/05/2020 18:13:06.481
0.086,12/05/2020 18:13:06.981
0.086,12/05/2020 18:13:07.481
0.085,12/05/2020 18:13:07.981
0.086,12/05/2020 18:13:08.481
0.086,12/05/2020 18:13:08.981
0.086,12/05/2020 18:13:09.481
0.091,12/05/2020 18:13:09.981
0.089,12/05/2020 18:13:10.481
0.079,12/05/2020 18:13:10.981
0.081,12/05/2020 18:13:11.481
0.088,12/05/2020 18:13:11.981
0.085,12/05/2020 18:13:12.481
0.083,12/05/2020 18:13:12.981
0.085,12/05/2020 18:13:13.481
0.092,12/05/2020 18:13:13.981
0.099,12/05/2020 18:13:14.481
0.092,12/05/2020 18:13:14.981
0.086,12/05/2020 18:13:15.481
0.089,12/05/2020 18:13:15.981
0.093,12/05/2020 18:13:16.481
0.087,12/05/2020 18:13:16.981
0.087,12/05/2020 18:13:17.481
0.087,12/05/2020 18:13:17.981
0.088,12/05/2020 18:13:18.481
0.084,12/05/2020 18:13:18.981
0.083,12/05/2020 18:13:19.481
0.079,12/05/2020 18:13:19.981
0.093,12/05/2020 18:13:20.481
0.091,12/05/2020 18:13:20.981
0.086,12/05/2020 18:13:21.481
0.084,12/05/2020 18:13:21.981
0.084,12/05/2020 18:13:22.481
0.089,12/05/2020 18:13:22.981
0.085,12/05/2020 18:13:23.481
0.080,12/05/2020 18:13:23.981
0.083,12/05/2020 18:13:24.481
0.086,12/05/2020 18:13:24.981
0.089,12/05/2020 18:13:25.481
0.085,12/05/2020 18:13:25.981
0.087,12/05/2020 18:13:26.481
0.088,12/05/2020 18:13:26.981
0.084,12/05/2020 18:13:27.481
0.090,12/05/2020 18:13:27.981
0.078,12/05/2020 18:13:28.481
0.089,12/05/2020 18:13:28.981
0.084,12/05/2020 18:13:29.481
0.082,12/05/2020 18:13:29.981
0.085,12/05/2020 18:13:30.481
0.091,12/05/2020 18:13:30.981
0.086,12/05/2020 18:13:31.481
0.089,12/05/2020 18:13:31.981
0.072,12/05/2020 18:13:32.481
0.086,12/05/2020 18:13:32.981
0.084,12/05/2020 18:13:33.481
0.091,12/05/2020 18:13:33.981
0.085,12/05/2020 18:13:34.481
0.089,12/05/2020 18:13:34.981
0.094,12/05/2020 18:13:35.481
0.088,12/05/2020 18:13:35.981
0.083,12/05/2020 18:13:36.481
0.078,12/05/2020 18:13:36.981
0.082,12/05/2020 18:13:37.481
0.093,12/05/2020 18:13:37.981
0.083,12/05/2020 18:13:38.481
0.086,12/05/2020 18:13:38.981
0.082,12/05/2020 18:13:39.481
0.083,12/05/2020 18:13:39.981
0.085,12/05/2020 18:13:40.481
0.079,12/05/2020 18:13:40.981
0.079,12/05/2020 18:13:41.481
0.086,12/05/2020 18:13:41.981
0.086,12/05/2020 18:13:42.481
0.094,12/05/2020 18:13:42.981
0.091,12/05/2020 18:13:43.481
0.092,12/05/2020 18:13:43.981
0.091,12/05/2020 18:13:44.481
0.088,12/05/2020 18:13:44.981
0.084,12/05/2020 18:13:45.481
0.089,12/05/2020 18:13:45.981
0.090,12/05/2020 18:13:46.481
0.092,12/05/2020 18:13:46.981
0.087,12/05/2020 18:13:47.481
0.089,12/05/2020 18:13:47.981
0.087,12/05/2020 18:13:48.481
0.085,12/05/2020 18:13:48.981
0.077,12/05/2020 18:13:49.481
0.083,12/05/2020 18:13:49.981
0.085,12/05/2020 18:13:50.481
0.089,12/05/2020 18:13:50.981
0.094,12/05/2020 18:13:51.481
0.089,12/05/2020 18:13:51.981
0.089,12/05/2020 18:13:52.481
0.083,12/05/2020 18:13:52.981
0.094,12/05/2020 18:13:53.481
0.081,12/05/2020 18:13:53.981
0.092,12/05/2020 18:13:54.481
0.086,12/05/2020 18:13:54.981
0.088,12/05/2020 18:13:55.481
0.089,12/05/2020 18:13:55.981
0.085,12/05/2020 18:13:56.481
0.091,12/05/2020 18:13:56.981
0.082,12/05/2020 18:13:57.481
0.085,12/05/2020 18:13:57.981
0.086,12/05/2020 18:13:58.481
0.088,12/05/2020 18:13:58.981
0.088,12/05/2020 18:13:59.481
0.070,12/05/2020 18:13:59.981
0.087,12/05/2020 18:14:00.481
0.086,12/05/2020 18:14:00.981
0.092,12/05/2020 18:14:01.481
0.087,12/05/2020 18:14:01.981
0.090,12/05/2020 18:14:02.481
0.090,12/05/2020 18:14:02.981
0.092,12/05/2020 18:14:03.481
0.091,12/05/2020 18:14:03.981
0.085,12/05/2020 18:14:04.481
0.087,12/05/2020 18:14:04.981
0.088,12/05/2020 18:14:05.481
0.085,12/05/2020 18:14:05.981
0.079,12/05/2020 18:14:06.481
0.094,12/05/2020 18:14:06.981
0.078,12/05/2020 18:14:07.481
0.070,12/05/2020 18:14:07.981
0.087,12/05/2020 18:14:08.481
0.086,12/05/2020 18:14:08.981
0.087,12/05/2020 18:14:09.481
0.089,12/05/2020 18:14:09.981
0.093,12/05/2020 18:14:10.481
0.081,12/05/2020 18:14:10.981
0.091,12/05/2020 18:14:11.481
0.096,12/05/2020 18:14:11.981
0.092,12/05/2020 18:14:12.481
0.086,12/05/2020 18:14:12.981
0.098,12/05/2020 18:14:13.481
0.089,12/05/2020 18:14:13.981
0.088,12/05/2020 18:14:14.481
0.083,12/05/2020 18:14:14.981
0.074,12/05/2020 18:14:15.481
0.088,12/05/2020 18:14:15.981
0.087,12/05/2020 18:14:16.481
0.089,12/05/2020 18:14:16.981
0.086,12/05/2020 18:14:17.481
0.089,12/05/2020 18:14:17.981
0.092,12/05/2020 18:14:18.481
0.086,12/05/2020 18:14:18.981
0.078,12/05/2020 18:14:19.481
0.080,12/05/2020 18:14:19.981
0.072,12/05/2020 18:14:20.481
0.091,12/05/2020 18:14:20.981
0.085,12/05/2020 18:14:21.481
0.085,12/05/2020 18:14:21.981
0.080,12/05/2020 18:14:22.481
0.089,12/05/2020 18:14:22.981
0.081,12/05/2020 18:14:23.481
0.085,12/05/2020 18:14:23.981
0.086,12/05/2020 18:14:24.481
0.086,12/05/2020 18:14:24.981
0.083,12/05/2020 18:14:25.481
0.086,12/05/2020 18:14:25.981
0.087,12/05/2020 18:14:26.481
0.088,12/05/2020 18:14:26.981
0.084,12/05/2020 18:14:27.481
0.082,12/05/2020 18:14:27.981
0.077,12/05/2020 18:14:28.481
0.091,12/05/2020 18:14:28.981
0.089,12/05/2020 18:14:29.481
0.092,12/05/2020 18:14:29.981
0.091,12/05/2020 18:14:30.481
0.088,12/05/2020 18:14:30.981
0.086,12/05/2020 18:14:31.481
0.082,12/05/2020 18:14:31.981
0.077,12/05/2020 18:14:32.481
0.086,12/05/2020 18:14:32.981
0.086,12/05/2020 18:14:33.481
0.090,12/05/2020 18:14:33.981
0.083,12/05/2020 18:14:34.481
0.084,12/05/2020 18:14:34.981
0.089,12/05/2020 18:14:35.481
0.087,12/05/2020 18:14:35.981
0.063,12/05/2020 18:14:36.481
0.085,12/05/2020 18:14:36.981
0.082,12/05/2020 18:14:37.481
0.093,12/05/2020 18:14:37.981
0.086,12/05/2020 18:14:38.481
0.089,12/05/2020 18:14:38.981
0.068,12/05/2020 18:14:39.481
0.090,12/05/2020 18:14:39.981
0.089,12/05/2020 18:14:40.481
0.080,12/05/2020 18:14:40.981
0.089,12/05/2020 18:14:41.481
0.094,12/05/2020 18:14:41.981
0.083,12/05/2020 18:14:42.481
0.083,12/05/2020 18:14:42.981
0.087,12/05/2020 18:14:43.481
0.083,12/05/2020 18:14:43.981
0.078,12/05/2020 18:14:44.481
0.088,12/05/2020 18:14:44.981
0.085,12/05/2020 18:14:45.481
0.085,12/05/2020 18:14:45.981
0.082,12/05/2020 18:14:46.481
0.085,12/05/2020 18:14:46.981
0.089,12/05/2020 18:14:47.481
0.083,12/05/2020 18:14:47.981
0.080,12/05/2020 18:14:48.481
0.092,12/05/2020 18:14:48.981
0.079,12/05/2020 18:14:49.481
0.087,12/05/2020 18:14:49.981
0.087,12/05/2020 18:14:50.481
0.086,12/05/2020 18:14:50.981
0.085,12/05/2020 18:14:51.481
0.082,12/05/2020 18:14:51.981
0.088,12/05/2020 18:14:52.481
0.089,12/05/2020 18:14:52.981
0.080,12/05/2020 18:14:53.481
0.082,12/05/2020 18:14:53.981
0.084,12/05/2020 18:14:54.481
0.090,12/05/2020 18:14:54.981
0.078,12/05/2020 18:14:55.481
0.090,12/05/2020 18:14:55.981
0.093,12/05/2020 18:14:56.481
0.090,12/05/2020 18:14:56.981
0.094,12/05/2020 18:14:57.481
0.086,12/05/2020 18:14:57.981
0.093,12/05/2020 18:14:58.481
0.085,12/05/2020 18:14:58.981
0.090,12/05/2020 18:14:59.481
0.082,12/05/2020 18:14:59.981
0.089,12/05/2020 18:15:00.481
0.088,12/05/2020 18:15:00.981
0.096,12/05/2020 18:15:01.481
0.085,12/05/2020 18:15:01.981
0.087,12/05/2020 18:15:02.481
0.089,12/05/2020 18:15:02.981
0.092,12/05/2020 18:15:03.481
0.089,12/05/2020 18:15:03.981
0.091,12/05/2020 18:15:04.481
0.095,12/05/2020 18:15:04.981
0.093,12/05/2020 18:15:05.481
0.097,12/05/2020 18:15:05.981
0.082,12/05/2020 18:15:06.481
0.087,12/05/2020 18:15:06.981
0.086,12/05/2020 18:15:07.481
0.086,12/05/2020 18:15:07.981
0.083,12/05/2020 18:15:08.481
0.090,12/05/2020 18:15:08.981
0.083,12/05/2020 18:15:09.481
0.086,12/05/2020 18:15:09.981
0.088,12/05/2020 18:15:10.481
0.086,12/05/2020 18:15:10.981
0.094,12/05/2020 18:15:11.481
0.086,12/05/2020 18:15:11.981
0.088,12/05/2020 18:15:12.481
0.091,12/05/2020 18:15:12.981
0.092,12/05/2020 18:15:13.481
0.089,12/05/2020 18:15:13.981
0.092,12/05/2020 18:15:14.481
0.084,12/05/2020 18:15:14.981
0.087,12/05/2020 18:15:15.481
0.089,12/05/2020 18:15:15.981
0.090,12/05/2020 18:15:16.481
0.091,12/05/2020 18:15:16.981
0.089,12/05/2020 18:15:17.481
0.080,12/05/2020 18:15:17.981
0.086,12/05/2020 18:15:18.481
0.091,12/05/2020 18:15:18.981
0.079,12/05/2020 18:15:19.481
0.086,12/05/2020 18:15:19.981
0.088,12/05/2020 18:15:20.481
0.086,12/05/2020 18:15:20.981
0.090,12/05/2020 18:15:21.481
0.083,12/05/2020 18:15:21.981
0.090,12/05/2020 18:15:22.481
0.087,12/05/2020 18:15:22.981
0.080,12/05/2020 18:15:23.481
0.087,12/05/2020 18:15:23.981
0.082,12/05/2020 18:15:24.481
0.088,12/05/2020 18:15:24.981
0.091,12/05/2020 18:15:25.481
0.085,12/05/2020 18:15:25.981
0.088,12/05/2020 18:15:26.481
0.088,12/05/2020 18:15:26.981
0.088,12/05/2020 18:15:27.481
0.088,12/05/2020 18:15:27.981
0.086,12/05/2020 18:15:28.481
0.081,12/05/2020 18:15:28.981
0.079,12/05/2020 18:15:29.481
0.069,12/05/2020 18:15:29.981
0.089,12/05/2020 18:15:30.481
0.090,12/05/2020 18:15:30.981
0.092,12/05/2020 18:15:31.481
0.082,12/05/2020 18:15:31.981
0.087,12/05/2020 18:15:32.481
0.088,12/05/2020 18:15:32.981
0.090,12/05/2020 18:15:33.481
0.091,12/05/2020 18:15:33.981
0.091,12/05/2020 18:15:34.481
0.085,12/05/2020 18:15:34.981
0.066,12/05/2020 18:15:35.481
0.083,12/05/2020 18:15:35.981
0.080,12/05/2020 18:15:36.481
0.084,12/05/2020 18:15:36.981
0.087,12/05/2020 18:15:37.481
0.087,12/05/2020 18:15:37.981
0.083,12/05/2020 18:15:38.481
0.084,12/05/2020 18:15:38.981
0.086,12/05/2020 18:15:39.481
0.091,12/05/2020 18:15:39.981
0.079,12/05/2020 18:15:40.481
0.081,12/05/2020 18:15:40.981
0.085,12/05/2020 18:15:41.481
0.093,12/05/2020 18:15:41.981
0.086,12/05/2020 18:15:42.481
0.078,12/05/2020 18:15:42.981
0.087,12/05/2020 18:15:43.481
0.084,12/05/2020 18:15:43.981
0.062,12/05/2020 18:15:44.481
0.087,12/05/2020 18:15:44.981
0.082,12/05/2020 18:15:45.481
0.082,12/05/2020 18:15:45.981
0.086,12/05/2020 18:15:46.481
0.084,12/05/2020 18:15:46.981
0.083,12/05/2020 18:15:47.481
0.079,12/05/2020 18:15:47.981
0.087,12/05/2020 18:15:48.481
0.077,12/05/2020 18:15:48.981
0.079,12/05/2020 18:15:49.481
0.092,12/05/2020 18:15:49.981
0.094,12/05/2020 18:15:50.481
0.085,12/05/2020 18:15:50.981
0.085,12/05/2020 18:15:51.481
0.089,12/05/2020 18:15:51.981
0.067,12/05/2020 18:15:52.481
0.086,12/05/2020 18:15:52.981
0.078,12/05/2020 18:15:53.481
0.082,12/05/2020 18:15:53.981
0.083,12/05/2020 18:15:54.481
0.089,12/05/2020 18:15:54.981
0.088,12/05/2020 18:15:55.481
0.081,12/05/2020 18:15:55.981
0.086,12/05/2020 18:15:56.481
0.083,12/05/2020 18:15:56.981
0.081,12/05/2020 18:15:57.481
0.079,12/05/2020 18:15:57.981
0.085,12/05/2020 18:15:58.481
0.082,12/05/2020 18:15:58.981
0.086,12/05/2020 18:15:59.481
0.085,12/05/2020 18:15:59.981
0.064,12/05/2020 18:16:00.481
0.089,12/05/2020 18:16:00.981
0.090,12/05/2020 18:16:01.481
0.074,12/05/2020 18:16:01.981
0.071,12/05/2020 18:16:02.481
0.084,12/05/2020 18:16:02.981
0.085,12/05/2020 18:16:03.481
0.088,12/05/2020 18:16:03.981
0.091,12/05/2020 18:16:04.481
0.092,12/05/2020 18:16:04.981
0.096,12/05/2020 18:16:05.481
0.081,12/05/2020 18:16:05.981
0.086,12/05/2020 18:16:06.481
0.085,12/05/2020 18:16:06.981
0.084,12/05/2020 18:16:07.481
0.086,12/05/2020 18:16:07.981
0.087,12/05/2020 18:16:08.481
0.092,12/05/2020 18:16:08.981
0.090,12/05/2020 18:16:09.481
0.087,12/05/2020 18:16:09.981
0.088,12/05/2020 18:16:10.481
0.086,12/05/2020 18:16:10.981
0.087,12/05/2020 18:16:11.481
0.091,12/05/2020 18:16:11.981
0.089,12/05/2020 18:16:12.481
0.090,12/05/2020 18:16:12.981
0.090,12/05/2020 18:16:13.481
0.095,12/05/2020 18:16:13.981
0.083,12/05/2020 18:16:14.481
0.078,12/05/2020 18:16:14.981
0.089,12/05/2020 18:16:15.481
0.081,12/05/2020 18:16:15.981
0.080,12/05/2020 18:16:16.481
0.086,12/05/2020 18:16:16.981
0.095,12/05/2020 18:16:17.481
0.088,12/05/2020 18:16:17.981
0.091,12/05/2020 18:16:18.481
0.078,12/05/2020 18:16:18.981
0.085,12/05/2020 18:16:19.481
0.084,12/05/2020 18:16:19.981
0.088,12/05/2020 18:16:20.481
0.087,12/05/2020 18:16:20.981
0.085,12/05/2020 18:16:21.481
0.080,12/05/2020 18:16:21.981
0.092,12/05/2020 18:16:22.481
0.092,12/05/2020 18:16:22.981
0.080,12/05/2020 18:16:23.481
0.081,12/05/2020 18:16:23.981
0.090,12/05/2020 18:16:24.481
0.088,12/05/2020 18:16:24.981
0.090,12/05/2020 18:16:25.481
0.096,12/05/2020 18:16:25.981
0.089,12/05/2020 18:16:26.481
0.088,12/05/2020 18:16:26.981
0.086,12/05/2020 18:16:27.481
0.090,12/05/2020 18:16:27.981
0.083,12/05/2020 18:16:28.481
0.093,12/05/2020 18:16:28.981
0.085,12/05/2020 18:16:29.481
0.088,12/05/2020 18:16:29.981
0.087,12/05/2020 18:16:30.481
0.073,12/05/2020 18:16:30.981
0.092,12/05/2020 18:16:31.481
0.087,12/05/2020 18:16:31.981
0.092,12/05/2020 18:16:32.481
0.098,12/05/2020 18:16:32.981
0.087,12/05/2020 18:16:33.481
0.092,12/05/2020 18:16:33.981
0.085,12/05/2020 18:16:34.481
0.094,12/05/2020 18:16:34.981
0.090,12/05/2020 18:16:35.481
0.082,12/05/2020 18:16:35.981
0.083,12/05/2020 18:16:36.481
