ValoresRms,Tempo
9.822,22/05/2020 17:26:46.195
9.822,22/05/2020 17:26:46.695
9.822,22/05/2020 17:26:47.195
9.822,22/05/2020 17:26:47.695
9.817,22/05/2020 17:26:48.195
9.822,22/05/2020 17:26:48.695
9.822,22/05/2020 17:26:49.195
9.822,22/05/2020 17:26:49.695
9.822,22/05/2020 17:26:50.195
9.822,22/05/2020 17:26:50.695
9.822,22/05/2020 17:26:51.195
9.822,22/05/2020 17:26:51.695
9.822,22/05/2020 17:26:52.195
9.822,22/05/2020 17:26:52.695
9.822,22/05/2020 17:26:53.195
9.822,22/05/2020 17:26:53.695
9.822,22/05/2020 17:26:54.195
9.822,22/05/2020 17:26:54.695
9.822,22/05/2020 17:26:55.195
9.822,22/05/2020 17:26:55.695
9.822,22/05/2020 17:26:56.195
9.822,22/05/2020 17:26:56.695
9.822,22/05/2020 17:26:57.195
9.822,22/05/2020 17:26:57.695
9.822,22/05/2020 17:26:58.195
9.822,22/05/2020 17:26:58.695
9.822,22/05/2020 17:26:59.195
9.822,22/05/2020 17:26:59.695
9.822,22/05/2020 17:27:00.195
9.822,22/05/2020 17:27:00.695
9.822,22/05/2020 17:27:01.195
9.822,22/05/2020 17:27:01.695
9.822,22/05/2020 17:27:02.195
9.822,22/05/2020 17:27:02.695
9.822,22/05/2020 17:27:03.195
9.822,22/05/2020 17:27:03.695
9.822,22/05/2020 17:27:04.195
9.822,22/05/2020 17:27:04.695
9.822,22/05/2020 17:27:05.195
9.822,22/05/2020 17:27:05.695
9.822,22/05/2020 17:27:06.195
9.822,22/05/2020 17:27:06.695
9.822,22/05/2020 17:27:07.195
9.822,22/05/2020 17:27:07.695
9.822,22/05/2020 17:27:08.195
9.822,22/05/2020 17:27:08.695
9.822,22/05/2020 17:27:09.195
9.822,22/05/2020 17:27:09.695
9.822,22/05/2020 17:27:10.195
9.822,22/05/2020 17:27:10.695
9.822,22/05/2020 17:27:11.195
9.822,22/05/2020 17:27:11.695
9.822,22/05/2020 17:27:12.195
9.822,22/05/2020 17:27:12.695
9.822,22/05/2020 17:27:13.195
9.822,22/05/2020 17:27:13.695
9.822,22/05/2020 17:27:14.195
9.822,22/05/2020 17:27:14.695
9.822,22/05/2020 17:27:15.195
9.822,22/05/2020 17:27:15.695
9.822,22/05/2020 17:27:16.195
9.822,22/05/2020 17:27:16.695
9.822,22/05/2020 17:27:17.195
9.822,22/05/2020 17:27:17.695
9.822,22/05/2020 17:27:18.195
9.822,22/05/2020 17:27:18.695
9.822,22/05/2020 17:27:19.195
9.822,22/05/2020 17:27:19.695
9.822,22/05/2020 17:27:20.195
9.822,22/05/2020 17:27:20.695
9.822,22/05/2020 17:27:21.195
9.822,22/05/2020 17:27:21.695
9.822,22/05/2020 17:27:22.195
9.822,22/05/2020 17:27:22.695
9.822,22/05/2020 17:27:23.195
9.822,22/05/2020 17:27:23.695
9.822,22/05/2020 17:27:24.195
9.822,22/05/2020 17:27:24.695
9.822,22/05/2020 17:27:25.195
9.822,22/05/2020 17:27:25.695
9.822,22/05/2020 17:27:26.195
9.822,22/05/2020 17:27:26.695
9.822,22/05/2020 17:27:27.195
9.822,22/05/2020 17:27:27.695
9.822,22/05/2020 17:27:28.195
9.822,22/05/2020 17:27:28.695
9.822,22/05/2020 17:27:29.195
9.817,22/05/2020 17:27:29.695
9.816,22/05/2020 17:27:30.195
9.815,22/05/2020 17:27:30.695
9.812,22/05/2020 17:27:31.195
9.810,22/05/2020 17:27:31.695
9.818,22/05/2020 17:27:32.195
9.819,22/05/2020 17:27:32.695
9.807,22/05/2020 17:27:33.195
9.822,22/05/2020 17:27:33.695
9.822,22/05/2020 17:27:34.195
9.822,22/05/2020 17:27:34.695
9.822,22/05/2020 17:27:35.195
9.822,22/05/2020 17:27:35.695
9.822,22/05/2020 17:27:36.195
9.822,22/05/2020 17:27:36.695
9.822,22/05/2020 17:27:37.195
9.822,22/05/2020 17:27:37.695
9.822,22/05/2020 17:27:38.195
9.822,22/05/2020 17:27:38.695
9.822,22/05/2020 17:27:39.195
9.822,22/05/2020 17:27:39.695
9.822,22/05/2020 17:27:40.195
9.822,22/05/2020 17:27:40.695
9.822,22/05/2020 17:27:41.195
9.822,22/05/2020 17:27:41.695
9.822,22/05/2020 17:27:42.195
9.822,22/05/2020 17:27:42.695
9.821,22/05/2020 17:27:43.195
9.822,22/05/2020 17:27:43.695
9.822,22/05/2020 17:27:44.195
9.822,22/05/2020 17:27:44.695
9.822,22/05/2020 17:27:45.195
9.822,22/05/2020 17:27:45.695
9.822,22/05/2020 17:27:46.195
9.822,22/05/2020 17:27:46.695
9.822,22/05/2020 17:27:47.195
9.822,22/05/2020 17:27:47.695
9.822,22/05/2020 17:27:48.195
9.822,22/05/2020 17:27:48.695
9.822,22/05/2020 17:27:49.195
9.822,22/05/2020 17:27:49.695
9.822,22/05/2020 17:27:50.195
9.822,22/05/2020 17:27:50.695
9.822,22/05/2020 17:27:51.195
9.822,22/05/2020 17:27:51.695
9.822,22/05/2020 17:27:52.195
9.822,22/05/2020 17:27:52.695
9.822,22/05/2020 17:27:53.195
9.822,22/05/2020 17:27:53.695
9.822,22/05/2020 17:27:54.195
9.822,22/05/2020 17:27:54.695
9.822,22/05/2020 17:27:55.195
9.822,22/05/2020 17:27:55.695
9.822,22/05/2020 17:27:56.195
9.822,22/05/2020 17:27:56.695
9.822,22/05/2020 17:27:57.195
9.822,22/05/2020 17:27:57.695
9.822,22/05/2020 17:27:58.195
9.822,22/05/2020 17:27:58.695
9.822,22/05/2020 17:27:59.195
9.822,22/05/2020 17:27:59.695
9.822,22/05/2020 17:28:00.195
9.822,22/05/2020 17:28:00.695
9.822,22/05/2020 17:28:01.195
9.822,22/05/2020 17:28:01.695
9.822,22/05/2020 17:28:02.195
9.822,22/05/2020 17:28:02.695
9.822,22/05/2020 17:28:03.195
9.822,22/05/2020 17:28:03.695
9.822,22/05/2020 17:28:04.195
9.822,22/05/2020 17:28:04.695
9.822,22/05/2020 17:28:05.195
9.822,22/05/2020 17:28:05.695
9.822,22/05/2020 17:28:06.195
9.822,22/05/2020 17:28:06.695
9.822,22/05/2020 17:28:07.195
9.822,22/05/2020 17:28:07.695
9.822,22/05/2020 17:28:08.195
9.822,22/05/2020 17:28:08.695
9.822,22/05/2020 17:28:09.195
9.822,22/05/2020 17:28:09.695
9.822,22/05/2020 17:28:10.195
9.822,22/05/2020 17:28:10.695
9.822,22/05/2020 17:28:11.195
9.815,22/05/2020 17:28:11.695
9.822,22/05/2020 17:28:12.195
9.822,22/05/2020 17:28:12.695
9.822,22/05/2020 17:28:13.195
9.822,22/05/2020 17:28:13.695
9.822,22/05/2020 17:28:14.195
9.822,22/05/2020 17:28:14.695
9.822,22/05/2020 17:28:15.195
9.822,22/05/2020 17:28:15.695
9.822,22/05/2020 17:28:16.195
9.822,22/05/2020 17:28:16.695
9.822,22/05/2020 17:28:17.195
9.822,22/05/2020 17:28:17.695
9.822,22/05/2020 17:28:18.195
9.822,22/05/2020 17:28:18.695
9.822,22/05/2020 17:28:19.195
