ValoresRms,Tempo
0.093,12/05/2020 18:09:03.040
0.092,12/05/2020 18:09:03.540
0.082,12/05/2020 18:09:04.040
0.090,12/05/2020 18:09:04.540
0.098,12/05/2020 18:09:05.040
0.092,12/05/2020 18:09:05.540
0.095,12/05/2020 18:09:06.040
0.093,12/05/2020 18:09:06.540
0.094,12/05/2020 18:09:07.040
0.095,12/05/2020 18:09:07.540
0.084,12/05/2020 18:09:08.040
0.095,12/05/2020 18:09:08.540
0.085,12/05/2020 18:09:09.040
0.093,12/05/2020 18:09:09.540
0.088,12/05/2020 18:09:10.040
0.086,12/05/2020 18:09:10.540
0.084,12/05/2020 18:09:11.040
0.087,12/05/2020 18:09:11.540
0.084,12/05/2020 18:09:12.040
0.090,12/05/2020 18:09:12.540
0.090,12/05/2020 18:09:13.040
0.096,12/05/2020 18:09:13.540
0.086,12/05/2020 18:09:14.040
0.086,12/05/2020 18:09:14.540
0.090,12/05/2020 18:09:15.040
0.086,12/05/2020 18:09:15.540
0.091,12/05/2020 18:09:16.040
0.088,12/05/2020 18:09:16.540
0.091,12/05/2020 18:09:17.040
0.087,12/05/2020 18:09:17.540
0.088,12/05/2020 18:09:18.040
0.087,12/05/2020 18:09:18.540
0.088,12/05/2020 18:09:19.040
0.087,12/05/2020 18:09:19.540
0.090,12/05/2020 18:09:20.040
0.089,12/05/2020 18:09:20.540
0.083,12/05/2020 18:09:21.040
0.088,12/05/2020 18:09:21.540
0.087,12/05/2020 18:09:22.040
0.093,12/05/2020 18:09:22.540
0.090,12/05/2020 18:09:23.040
0.087,12/05/2020 18:09:23.540
0.087,12/05/2020 18:09:24.040
0.085,12/05/2020 18:09:24.540
0.087,12/05/2020 18:09:25.040
0.093,12/05/2020 18:09:25.540
0.080,12/05/2020 18:09:26.040
0.091,12/05/2020 18:09:26.540
0.090,12/05/2020 18:09:27.040
0.092,12/05/2020 18:09:27.540
0.094,12/05/2020 18:09:28.040
0.086,12/05/2020 18:09:28.540
0.087,12/05/2020 18:09:29.040
0.087,12/05/2020 18:09:29.540
0.092,12/05/2020 18:09:30.040
0.099,12/05/2020 18:09:30.540
0.089,12/05/2020 18:09:31.040
0.092,12/05/2020 18:09:31.540
0.092,12/05/2020 18:09:32.040
0.092,12/05/2020 18:09:32.540
0.088,12/05/2020 18:09:33.040
0.083,12/05/2020 18:09:33.540
0.089,12/05/2020 18:09:34.040
0.090,12/05/2020 18:09:34.540
0.093,12/05/2020 18:09:35.040
0.090,12/05/2020 18:09:35.540
0.089,12/05/2020 18:09:36.040
0.094,12/05/2020 18:09:36.540
0.092,12/05/2020 18:09:37.040
0.094,12/05/2020 18:09:37.540
0.080,12/05/2020 18:09:38.040
0.090,12/05/2020 18:09:38.540
0.080,12/05/2020 18:09:39.040
0.090,12/05/2020 18:09:39.540
0.085,12/05/2020 18:09:40.040
0.086,12/05/2020 18:09:40.540
0.084,12/05/2020 18:09:41.040
0.090,12/05/2020 18:09:41.540
0.086,12/05/2020 18:09:42.040
0.082,12/05/2020 18:09:42.540
0.093,12/05/2020 18:09:43.040
0.089,12/05/2020 18:09:43.540
0.088,12/05/2020 18:09:44.040
0.099,12/05/2020 18:09:44.540
0.098,12/05/2020 18:09:45.040
0.091,12/05/2020 18:09:45.540
0.094,12/05/2020 18:09:46.040
0.091,12/05/2020 18:09:46.540
0.090,12/05/2020 18:09:47.040
0.095,12/05/2020 18:09:47.540
0.093,12/05/2020 18:09:48.040
0.091,12/05/2020 18:09:48.540
0.098,12/05/2020 18:09:49.040
0.087,12/05/2020 18:09:49.540
0.091,12/05/2020 18:09:50.040
0.083,12/05/2020 18:09:50.540
0.083,12/05/2020 18:09:51.040
0.087,12/05/2020 18:09:51.540
0.089,12/05/2020 18:09:52.040
0.089,12/05/2020 18:09:52.540
0.095,12/05/2020 18:09:53.040
0.086,12/05/2020 18:09:53.540
0.088,12/05/2020 18:09:54.040
0.094,12/05/2020 18:09:54.540
0.093,12/05/2020 18:09:55.040
0.090,12/05/2020 18:09:55.540
0.090,12/05/2020 18:09:56.040
0.093,12/05/2020 18:09:56.540
0.090,12/05/2020 18:09:57.040
0.094,12/05/2020 18:09:57.540
0.089,12/05/2020 18:09:58.040
0.089,12/05/2020 18:09:58.540
0.082,12/05/2020 18:09:59.040
0.083,12/05/2020 18:09:59.540
0.086,12/05/2020 18:10:00.040
0.085,12/05/2020 18:10:00.540
0.094,12/05/2020 18:10:01.040
0.095,12/05/2020 18:10:01.540
0.091,12/05/2020 18:10:02.040
0.088,12/05/2020 18:10:02.540
0.094,12/05/2020 18:10:03.040
0.084,12/05/2020 18:10:03.540
0.080,12/05/2020 18:10:04.040
0.085,12/05/2020 18:10:04.540
0.086,12/05/2020 18:10:05.040
0.089,12/05/2020 18:10:05.540
0.089,12/05/2020 18:10:06.040
0.094,12/05/2020 18:10:06.540
0.090,12/05/2020 18:10:07.040
0.087,12/05/2020 18:10:07.540
0.079,12/05/2020 18:10:08.040
0.098,12/05/2020 18:10:08.540
0.094,12/05/2020 18:10:09.040
0.093,12/05/2020 18:10:09.540
0.089,12/05/2020 18:10:10.040
0.089,12/05/2020 18:10:10.540
0.102,12/05/2020 18:10:11.040
0.084,12/05/2020 18:10:11.540
0.086,12/05/2020 18:10:12.040
0.091,12/05/2020 18:10:12.540
0.080,12/05/2020 18:10:13.040
0.088,12/05/2020 18:10:13.540
0.086,12/05/2020 18:10:14.040
0.090,12/05/2020 18:10:14.540
0.088,12/05/2020 18:10:15.040
0.089,12/05/2020 18:10:15.540
0.087,12/05/2020 18:10:16.040
0.089,12/05/2020 18:10:16.540
0.083,12/05/2020 18:10:17.040
0.095,12/05/2020 18:10:17.540
0.089,12/05/2020 18:10:18.040
0.092,12/05/2020 18:10:18.540
0.089,12/05/2020 18:10:19.040
0.090,12/05/2020 18:10:19.540
0.093,12/05/2020 18:10:20.040
0.089,12/05/2020 18:10:20.540
0.091,12/05/2020 18:10:21.040
0.087,12/05/2020 18:10:21.540
0.093,12/05/2020 18:10:22.040
0.087,12/05/2020 18:10:22.540
0.090,12/05/2020 18:10:23.040
0.091,12/05/2020 18:10:23.540
0.085,12/05/2020 18:10:24.040
0.099,12/05/2020 18:10:24.540
0.086,12/05/2020 18:10:25.040
0.083,12/05/2020 18:10:25.540
0.093,12/05/2020 18:10:26.040
0.088,12/05/2020 18:10:26.540
0.097,12/05/2020 18:10:27.040
0.087,12/05/2020 18:10:27.540
0.086,12/05/2020 18:10:28.040
0.089,12/05/2020 18:10:28.540
0.083,12/05/2020 18:10:29.040
0.086,12/05/2020 18:10:29.540
0.089,12/05/2020 18:10:30.040
0.091,12/05/2020 18:10:30.540
0.080,12/05/2020 18:10:31.040
0.090,12/05/2020 18:10:31.540
0.091,12/05/2020 18:10:32.040
0.093,12/05/2020 18:10:32.540
0.092,12/05/2020 18:10:33.040
0.089,12/05/2020 18:10:33.540
0.097,12/05/2020 18:10:34.040
0.093,12/05/2020 18:10:34.540
0.090,12/05/2020 18:10:35.040
0.090,12/05/2020 18:10:35.540
0.085,12/05/2020 18:10:36.040
0.095,12/05/2020 18:10:36.540
0.094,12/05/2020 18:10:37.040
0.085,12/05/2020 18:10:37.540
0.083,12/05/2020 18:10:38.040
0.094,12/05/2020 18:10:38.540
0.086,12/05/2020 18:10:39.040
0.092,12/05/2020 18:10:39.540
0.089,12/05/2020 18:10:40.040
0.087,12/05/2020 18:10:40.540
0.093,12/05/2020 18:10:41.040
0.102,12/05/2020 18:10:41.540
0.087,12/05/2020 18:10:42.040
0.084,12/05/2020 18:10:42.540
0.093,12/05/2020 18:10:43.040
0.089,12/05/2020 18:10:43.540
0.088,12/05/2020 18:10:44.040
0.090,12/05/2020 18:10:44.540
0.090,12/05/2020 18:10:45.040
0.087,12/05/2020 18:10:45.540
0.088,12/05/2020 18:10:46.040
0.084,12/05/2020 18:10:46.540
0.089,12/05/2020 18:10:47.040
0.089,12/05/2020 18:10:47.540
0.091,12/05/2020 18:10:48.040
0.094,12/05/2020 18:10:48.540
0.091,12/05/2020 18:10:49.040
0.091,12/05/2020 18:10:49.540
0.095,12/05/2020 18:10:50.040
0.081,12/05/2020 18:10:50.540
0.093,12/05/2020 18:10:51.040
0.092,12/05/2020 18:10:51.540
0.096,12/05/2020 18:10:52.040
0.096,12/05/2020 18:10:52.540
0.084,12/05/2020 18:10:53.040
0.091,12/05/2020 18:10:53.540
0.094,12/05/2020 18:10:54.040
0.090,12/05/2020 18:10:54.540
0.072,12/05/2020 18:10:55.040
0.088,12/05/2020 18:10:55.540
0.094,12/05/2020 18:10:56.040
0.091,12/05/2020 18:10:56.540
0.088,12/05/2020 18:10:57.040
0.097,12/05/2020 18:10:57.540
0.092,12/05/2020 18:10:58.040
0.095,12/05/2020 18:10:58.540
0.082,12/05/2020 18:10:59.040
0.098,12/05/2020 18:10:59.540
0.090,12/05/2020 18:11:00.040
0.091,12/05/2020 18:11:00.540
0.092,12/05/2020 18:11:01.040
0.089,12/05/2020 18:11:01.540
0.095,12/05/2020 18:11:02.040
0.064,12/05/2020 18:11:02.540
0.083,12/05/2020 18:11:03.040
0.081,12/05/2020 18:11:03.540
0.090,12/05/2020 18:11:04.040
0.091,12/05/2020 18:11:04.540
0.080,12/05/2020 18:11:05.040
0.089,12/05/2020 18:11:05.540
0.087,12/05/2020 18:11:06.040
0.094,12/05/2020 18:11:06.540
0.093,12/05/2020 18:11:07.040
0.074,12/05/2020 18:11:07.540
0.098,12/05/2020 18:11:08.040
0.084,12/05/2020 18:11:08.540
0.088,12/05/2020 18:11:09.040
0.088,12/05/2020 18:11:09.540
0.082,12/05/2020 18:11:10.040
0.093,12/05/2020 18:11:10.540
0.091,12/05/2020 18:11:11.040
0.088,12/05/2020 18:11:11.540
0.090,12/05/2020 18:11:12.040
0.089,12/05/2020 18:11:12.540
0.093,12/05/2020 18:11:13.040
0.086,12/05/2020 18:11:13.540
0.088,12/05/2020 18:11:14.040
0.096,12/05/2020 18:11:14.540
0.085,12/05/2020 18:11:15.040
0.092,12/05/2020 18:11:15.540
0.086,12/05/2020 18:11:16.040
0.088,12/05/2020 18:11:16.540
0.087,12/05/2020 18:11:17.040
0.085,12/05/2020 18:11:17.540
0.089,12/05/2020 18:11:18.040
0.092,12/05/2020 18:11:18.540
0.088,12/05/2020 18:11:19.040
0.088,12/05/2020 18:11:19.540
0.086,12/05/2020 18:11:20.040
0.083,12/05/2020 18:11:20.540
0.077,12/05/2020 18:11:21.040
0.085,12/05/2020 18:11:21.540
0.092,12/05/2020 18:11:22.040
0.091,12/05/2020 18:11:22.540
0.093,12/05/2020 18:11:23.040
0.085,12/05/2020 18:11:23.540
0.090,12/05/2020 18:11:24.040
0.086,12/05/2020 18:11:24.540
0.093,12/05/2020 18:11:25.040
0.091,12/05/2020 18:11:25.540
0.084,12/05/2020 18:11:26.040
0.084,12/05/2020 18:11:26.540
0.089,12/05/2020 18:11:27.040
0.095,12/05/2020 18:11:27.540
0.089,12/05/2020 18:11:28.040
0.091,12/05/2020 18:11:28.540
0.080,12/05/2020 18:11:29.040
0.090,12/05/2020 18:11:29.540
0.094,12/05/2020 18:11:30.040
0.088,12/05/2020 18:11:30.540
0.098,12/05/2020 18:11:31.040
0.095,12/05/2020 18:11:31.540
0.090,12/05/2020 18:11:32.040
0.084,12/05/2020 18:11:32.540
0.084,12/05/2020 18:11:33.040
0.083,12/05/2020 18:11:33.540
0.093,12/05/2020 18:11:34.040
0.089,12/05/2020 18:11:34.540
0.090,12/05/2020 18:11:35.040
0.084,12/05/2020 18:11:35.540
0.088,12/05/2020 18:11:36.040
0.088,12/05/2020 18:11:36.540
0.089,12/05/2020 18:11:37.040
0.084,12/05/2020 18:11:37.540
0.092,12/05/2020 18:11:38.040
0.087,12/05/2020 18:11:38.540
0.088,12/05/2020 18:11:39.040
0.086,12/05/2020 18:11:39.540
0.093,12/05/2020 18:11:40.040
0.087,12/05/2020 18:11:40.540
0.088,12/05/2020 18:11:41.040
0.083,12/05/2020 18:11:41.540
0.082,12/05/2020 18:11:42.040
0.088,12/05/2020 18:11:42.540
0.087,12/05/2020 18:11:43.040
0.085,12/05/2020 18:11:43.540
0.090,12/05/2020 18:11:44.040
0.090,12/05/2020 18:11:44.540
0.092,12/05/2020 18:11:45.040
0.089,12/05/2020 18:11:45.540
0.082,12/05/2020 18:11:46.040
0.090,12/05/2020 18:11:46.540
0.087,12/05/2020 18:11:47.040
0.091,12/05/2020 18:11:47.540
0.092,12/05/2020 18:11:48.040
0.093,12/05/2020 18:11:48.540
0.086,12/05/2020 18:11:49.040
0.086,12/05/2020 18:11:49.540
0.089,12/05/2020 18:11:50.040
0.086,12/05/2020 18:11:50.540
0.093,12/05/2020 18:11:51.040
0.098,12/05/2020 18:11:51.540
0.090,12/05/2020 18:11:52.040
0.090,12/05/2020 18:11:52.540
0.096,12/05/2020 18:11:53.040
0.090,12/05/2020 18:11:53.540
0.088,12/05/2020 18:11:54.040
0.070,12/05/2020 18:11:54.540
0.090,12/05/2020 18:11:55.040
0.086,12/05/2020 18:11:55.540
0.086,12/05/2020 18:11:56.040
0.092,12/05/2020 18:11:56.540
0.087,12/05/2020 18:11:57.040
0.088,12/05/2020 18:11:57.540
0.082,12/05/2020 18:11:58.040
0.080,12/05/2020 18:11:58.540
0.078,12/05/2020 18:11:59.040
0.096,12/05/2020 18:11:59.540
0.087,12/05/2020 18:12:00.040
0.089,12/05/2020 18:12:00.540
0.086,12/05/2020 18:12:01.040
0.086,12/05/2020 18:12:01.540
0.090,12/05/2020 18:12:02.040
0.090,12/05/2020 18:12:02.540
0.087,12/05/2020 18:12:03.040
0.090,12/05/2020 18:12:03.540
0.086,12/05/2020 18:12:04.040
0.083,12/05/2020 18:12:04.540
0.087,12/05/2020 18:12:05.040
0.096,12/05/2020 18:12:05.540
0.089,12/05/2020 18:12:06.040
0.095,12/05/2020 18:12:06.540
0.081,12/05/2020 18:12:07.040
0.082,12/05/2020 18:12:07.540
0.090,12/05/2020 18:12:08.040
0.091,12/05/2020 18:12:08.540
0.090,12/05/2020 18:12:09.040
0.098,12/05/2020 18:12:09.540
0.089,12/05/2020 18:12:10.040
0.072,12/05/2020 18:12:10.540
0.092,12/05/2020 18:12:11.040
0.085,12/05/2020 18:12:11.540
0.089,12/05/2020 18:12:12.040
0.091,12/05/2020 18:12:12.540
0.083,12/05/2020 18:12:13.040
0.084,12/05/2020 18:12:13.540
0.085,12/05/2020 18:12:14.040
0.085,12/05/2020 18:12:14.540
0.092,12/05/2020 18:12:15.040
0.089,12/05/2020 18:12:15.540
0.082,12/05/2020 18:12:16.040
0.081,12/05/2020 18:12:16.540
0.101,12/05/2020 18:12:17.040
0.088,12/05/2020 18:12:17.540
0.093,12/05/2020 18:12:18.040
0.074,12/05/2020 18:12:18.540
0.090,12/05/2020 18:12:19.040
0.086,12/05/2020 18:12:19.540
0.080,12/05/2020 18:12:20.040
0.091,12/05/2020 18:12:20.540
0.088,12/05/2020 18:12:21.040
0.091,12/05/2020 18:12:21.540
0.074,12/05/2020 18:12:22.040
0.084,12/05/2020 18:12:22.540
0.083,12/05/2020 18:12:23.040
0.088,12/05/2020 18:12:23.540
0.086,12/05/2020 18:12:24.040
0.074,12/05/2020 18:12:24.540
0.090,12/05/2020 18:12:25.040
0.088,12/05/2020 18:12:25.540
0.085,12/05/2020 18:12:26.040
0.089,12/05/2020 18:12:26.540
0.094,12/05/2020 18:12:27.040
0.088,12/05/2020 18:12:27.540
0.090,12/05/2020 18:12:28.040
0.084,12/05/2020 18:12:28.540
0.080,12/05/2020 18:12:29.040
0.090,12/05/2020 18:12:29.540
0.073,12/05/2020 18:12:30.040
0.089,12/05/2020 18:12:30.540
0.091,12/05/2020 18:12:31.040
0.091,12/05/2020 18:12:31.540
0.098,12/05/2020 18:12:32.040
0.089,12/05/2020 18:12:32.540
0.083,12/05/2020 18:12:33.040
0.087,12/05/2020 18:12:33.540
0.084,12/05/2020 18:12:34.040
0.091,12/05/2020 18:12:34.540
0.091,12/05/2020 18:12:35.040
0.100,12/05/2020 18:12:35.540
0.093,12/05/2020 18:12:36.040
0.095,12/05/2020 18:12:36.540
0.084,12/05/2020 18:12:37.040
0.086,12/05/2020 18:12:37.540
0.092,12/05/2020 18:12:38.040
0.091,12/05/2020 18:12:38.540
0.090,12/05/2020 18:12:39.040
0.092,12/05/2020 18:12:39.540
0.094,12/05/2020 18:12:40.040
0.089,12/05/2020 18:12:40.540
0.088,12/05/2020 18:12:41.040
0.089,12/05/2020 18:12:41.540
0.086,12/05/2020 18:12:42.040
0.098,12/05/2020 18:12:42.540
0.093,12/05/2020 18:12:43.040
0.090,12/05/2020 18:12:43.540
0.095,12/05/2020 18:12:44.040
0.097,12/05/2020 18:12:44.540
0.088,12/05/2020 18:12:45.040
0.085,12/05/2020 18:12:45.540
0.083,12/05/2020 18:12:46.040
0.087,12/05/2020 18:12:46.540
0.097,12/05/2020 18:12:47.040
0.089,12/05/2020 18:12:47.540
0.091,12/05/2020 18:12:48.040
0.089,12/05/2020 18:12:48.540
0.085,12/05/2020 18:12:49.040
0.085,12/05/2020 18:12:49.540
0.078,12/05/2020 18:12:50.040
0.087,12/05/2020 18:12:50.540
0.089,12/05/2020 18:12:51.040
0.089,12/05/2020 18:12:51.540
0.090,12/05/2020 18:12:52.040
0.091,12/05/2020 18:12:52.540
0.087,12/05/2020 18:12:53.040
0.088,12/05/2020 18:12:53.540
0.086,12/05/2020 18:12:54.040
0.084,12/05/2020 18:12:54.540
0.083,12/05/2020 18:12:55.040
0.068,12/05/2020 18:12:55.540
0.089,12/05/2020 18:12:56.040
0.092,12/05/2020 18:12:56.540
0.083,12/05/2020 18:12:57.040
0.086,12/05/2020 18:12:57.540
0.066,12/05/2020 18:12:58.040
0.076,12/05/2020 18:12:58.540
0.084,12/05/2020 18:12:59.040
0.084,12/05/2020 18:12:59.540
0.087,12/05/2020 18:13:00.040
0.088,12/05/2020 18:13:00.540
0.087,12/05/2020 18:13:01.040
0.090,12/05/2020 18:13:01.540
0.089,12/05/2020 18:13:02.040
0.083,12/05/2020 18:13:02.540
0.079,12/05/2020 18:13:03.040
0.072,12/05/2020 18:13:03.540
0.086,12/05/2020 18:13:04.040
0.084,12/05/2020 18:13:04.540
0.089,12/05/2020 18:13:05.040
0.083,12/05/2020 18:13:05.540
0.089,12/05/2020 18:13:06.040
0.085,12/05/2020 18:13:06.540
0.086,12/05/2020 18:13:07.040
0.086,12/05/2020 18:13:07.540
0.085,12/05/2020 18:13:08.040
0.086,12/05/2020 18:13:08.540
0.086,12/05/2020 18:13:09.040
0.086,12/05/2020 18:13:09.540
0.091,12/05/2020 18:13:10.040
0.089,12/05/2020 18:13:10.540
0.079,12/05/2020 18:13:11.040
0.081,12/05/2020 18:13:11.540
0.088,12/05/2020 18:13:12.040
0.085,12/05/2020 18:13:12.540
0.083,12/05/2020 18:13:13.040
0.085,12/05/2020 18:13:13.540
0.092,12/05/2020 18:13:14.040
0.099,12/05/2020 18:13:14.540
0.092,12/05/2020 18:13:15.040
0.086,12/05/2020 18:13:15.540
0.089,12/05/2020 18:13:16.040
0.093,12/05/2020 18:13:16.540
0.087,12/05/2020 18:13:17.040
0.087,12/05/2020 18:13:17.540
0.087,12/05/2020 18:13:18.040
0.088,12/05/2020 18:13:18.540
0.084,12/05/2020 18:13:19.040
0.083,12/05/2020 18:13:19.540
0.079,12/05/2020 18:13:20.040
0.093,12/05/2020 18:13:20.540
0.091,12/05/2020 18:13:21.040
0.086,12/05/2020 18:13:21.540
0.084,12/05/2020 18:13:22.040
0.084,12/05/2020 18:13:22.540
0.089,12/05/2020 18:13:23.040
0.085,12/05/2020 18:13:23.540
0.080,12/05/2020 18:13:24.040
0.083,12/05/2020 18:13:24.540
0.086,12/05/2020 18:13:25.040
0.089,12/05/2020 18:13:25.540
0.085,12/05/2020 18:13:26.040
0.087,12/05/2020 18:13:26.540
0.088,12/05/2020 18:13:27.040
0.084,12/05/2020 18:13:27.540
0.090,12/05/2020 18:13:28.040
0.078,12/05/2020 18:13:28.540
0.089,12/05/2020 18:13:29.040
0.084,12/05/2020 18:13:29.540
0.082,12/05/2020 18:13:30.040
0.085,12/05/2020 18:13:30.540
0.091,12/05/2020 18:13:31.040
0.086,12/05/2020 18:13:31.540
0.089,12/05/2020 18:13:32.040
0.072,12/05/2020 18:13:32.540
0.086,12/05/2020 18:13:33.040
0.084,12/05/2020 18:13:33.540
0.091,12/05/2020 18:13:34.040
0.085,12/05/2020 18:13:34.540
0.089,12/05/2020 18:13:35.040
0.094,12/05/2020 18:13:35.540
0.088,12/05/2020 18:13:36.040
0.083,12/05/2020 18:13:36.540
0.078,12/05/2020 18:13:37.040
0.082,12/05/2020 18:13:37.540
0.093,12/05/2020 18:13:38.040
0.083,12/05/2020 18:13:38.540
0.086,12/05/2020 18:13:39.040
0.082,12/05/2020 18:13:39.540
0.083,12/05/2020 18:13:40.040
0.085,12/05/2020 18:13:40.540
0.079,12/05/2020 18:13:41.040
0.079,12/05/2020 18:13:41.540
0.086,12/05/2020 18:13:42.040
0.086,12/05/2020 18:13:42.540
0.094,12/05/2020 18:13:43.040
0.091,12/05/2020 18:13:43.540
0.092,12/05/2020 18:13:44.040
0.091,12/05/2020 18:13:44.540
0.088,12/05/2020 18:13:45.040
0.084,12/05/2020 18:13:45.540
0.089,12/05/2020 18:13:46.040
0.090,12/05/2020 18:13:46.540
0.092,12/05/2020 18:13:47.040
0.087,12/05/2020 18:13:47.540
0.089,12/05/2020 18:13:48.040
0.087,12/05/2020 18:13:48.540
0.085,12/05/2020 18:13:49.040
0.077,12/05/2020 18:13:49.540
0.083,12/05/2020 18:13:50.040
0.085,12/05/2020 18:13:50.540
0.089,12/05/2020 18:13:51.040
0.094,12/05/2020 18:13:51.540
0.089,12/05/2020 18:13:52.040
0.089,12/05/2020 18:13:52.540
0.083,12/05/2020 18:13:53.040
0.094,12/05/2020 18:13:53.540
0.081,12/05/2020 18:13:54.040
0.092,12/05/2020 18:13:54.540
0.086,12/05/2020 18:13:55.040
0.088,12/05/2020 18:13:55.540
0.089,12/05/2020 18:13:56.040
0.085,12/05/2020 18:13:56.540
