ValoresRms,Tempo
0.093,12/05/2020 19:35:46.779
0.085,12/05/2020 19:35:47.279
0.087,12/05/2020 19:35:47.779
0.092,12/05/2020 19:35:48.279
0.092,12/05/2020 19:35:48.779
0.082,12/05/2020 19:35:49.279
0.090,12/05/2020 19:35:49.779
0.091,12/05/2020 19:35:50.279
0.086,12/05/2020 19:35:50.779
0.089,12/05/2020 19:35:51.279
0.085,12/05/2020 19:35:51.779
0.093,12/05/2020 19:35:52.279
0.093,12/05/2020 19:35:52.779
0.085,12/05/2020 19:35:53.279
0.087,12/05/2020 19:35:53.779
0.094,12/05/2020 19:35:54.279
0.089,12/05/2020 19:35:54.779
0.088,12/05/2020 19:35:55.279
0.091,12/05/2020 19:35:55.779
0.084,12/05/2020 19:35:56.279
0.088,12/05/2020 19:35:56.779
0.083,12/05/2020 19:35:57.279
0.079,12/05/2020 19:35:57.779
0.089,12/05/2020 19:35:58.279
0.089,12/05/2020 19:35:58.779
0.091,12/05/2020 19:35:59.279
0.091,12/05/2020 19:35:59.779
0.091,12/05/2020 19:36:00.279
0.087,12/05/2020 19:36:00.779
0.068,12/05/2020 19:36:01.279
0.082,12/05/2020 19:36:01.779
0.078,12/05/2020 19:36:02.279
0.093,12/05/2020 19:36:02.779
0.084,12/05/2020 19:36:03.279
0.090,12/05/2020 19:36:03.779
0.094,12/05/2020 19:36:04.279
0.087,12/05/2020 19:36:04.779
0.092,12/05/2020 19:36:05.279
0.086,12/05/2020 19:36:05.779
0.085,12/05/2020 19:36:06.279
0.087,12/05/2020 19:36:06.779
0.093,12/05/2020 19:36:07.279
0.090,12/05/2020 19:36:07.779
0.091,12/05/2020 19:36:08.279
0.087,12/05/2020 19:36:08.779
0.088,12/05/2020 19:36:09.279
0.085,12/05/2020 19:36:09.779
0.081,12/05/2020 19:36:10.279
0.087,12/05/2020 19:36:10.779
0.087,12/05/2020 19:36:11.279
0.085,12/05/2020 19:36:11.779
0.087,12/05/2020 19:36:12.279
0.090,12/05/2020 19:36:12.779
0.088,12/05/2020 19:36:13.279
0.090,12/05/2020 19:36:13.779
0.090,12/05/2020 19:36:14.279
0.082,12/05/2020 19:36:14.779
0.091,12/05/2020 19:36:15.279
0.086,12/05/2020 19:36:15.779
0.091,12/05/2020 19:36:16.279
0.084,12/05/2020 19:36:16.779
0.092,12/05/2020 19:36:17.279
0.091,12/05/2020 19:36:17.779
0.094,12/05/2020 19:36:18.279
0.090,12/05/2020 19:36:18.779
0.086,12/05/2020 19:36:19.279
0.094,12/05/2020 19:36:19.779
0.071,12/05/2020 19:36:20.279
0.082,12/05/2020 19:36:20.779
0.094,12/05/2020 19:36:21.279
0.088,12/05/2020 19:36:21.779
0.084,12/05/2020 19:36:22.279
0.087,12/05/2020 19:36:22.779
0.089,12/05/2020 19:36:23.279
0.081,12/05/2020 19:36:23.779
0.088,12/05/2020 19:36:24.279
0.089,12/05/2020 19:36:24.779
0.090,12/05/2020 19:36:25.279
0.085,12/05/2020 19:36:25.779
0.087,12/05/2020 19:36:26.279
0.090,12/05/2020 19:36:26.779
0.085,12/05/2020 19:36:27.279
0.081,12/05/2020 19:36:27.779
0.089,12/05/2020 19:36:28.279
0.090,12/05/2020 19:36:28.779
0.091,12/05/2020 19:36:29.279
0.092,12/05/2020 19:36:29.779
0.085,12/05/2020 19:36:30.279
0.088,12/05/2020 19:36:30.779
0.088,12/05/2020 19:36:31.279
0.072,12/05/2020 19:36:31.779
0.084,12/05/2020 19:36:32.279
0.086,12/05/2020 19:36:32.779
0.088,12/05/2020 19:36:33.279
0.083,12/05/2020 19:36:33.779
0.091,12/05/2020 19:36:34.279
0.081,12/05/2020 19:36:34.779
0.087,12/05/2020 19:36:35.279
0.092,12/05/2020 19:36:35.779
0.080,12/05/2020 19:36:36.279
0.085,12/05/2020 19:36:36.779
0.091,12/05/2020 19:36:37.279
0.072,12/05/2020 19:36:37.779
0.077,12/05/2020 19:36:38.279
0.093,12/05/2020 19:36:38.779
0.086,12/05/2020 19:36:39.279
0.074,12/05/2020 19:36:39.779
0.083,12/05/2020 19:36:40.279
0.072,12/05/2020 19:36:40.779
0.089,12/05/2020 19:36:41.279
0.092,12/05/2020 19:36:41.779
0.094,12/05/2020 19:36:42.279
0.086,12/05/2020 19:36:42.779
0.092,12/05/2020 19:36:43.279
0.091,12/05/2020 19:36:43.779
0.094,12/05/2020 19:36:44.279
0.085,12/05/2020 19:36:44.779
0.092,12/05/2020 19:36:45.279
0.087,12/05/2020 19:36:45.779
0.098,12/05/2020 19:36:46.279
0.097,12/05/2020 19:36:46.779
0.094,12/05/2020 19:36:47.279
0.095,12/05/2020 19:36:47.779
0.090,12/05/2020 19:36:48.279
0.083,12/05/2020 19:36:48.779
0.085,12/05/2020 19:36:49.279
0.074,12/05/2020 19:36:49.779
0.091,12/05/2020 19:36:50.279
0.090,12/05/2020 19:36:50.779
0.088,12/05/2020 19:36:51.279
0.091,12/05/2020 19:36:51.779
0.089,12/05/2020 19:36:52.279
0.098,12/05/2020 19:36:52.779
0.086,12/05/2020 19:36:53.279
0.091,12/05/2020 19:36:53.779
0.091,12/05/2020 19:36:54.279
0.083,12/05/2020 19:36:54.779
0.096,12/05/2020 19:36:55.279
0.088,12/05/2020 19:36:55.779
0.095,12/05/2020 19:36:56.279
0.095,12/05/2020 19:36:56.779
0.082,12/05/2020 19:36:57.279
0.083,12/05/2020 19:36:57.779
0.086,12/05/2020 19:36:58.279
0.086,12/05/2020 19:36:58.779
0.092,12/05/2020 19:36:59.279
0.093,12/05/2020 19:36:59.779
0.089,12/05/2020 19:37:00.279
0.086,12/05/2020 19:37:00.779
0.071,12/05/2020 19:37:01.279
0.083,12/05/2020 19:37:01.779
0.088,12/05/2020 19:37:02.279
0.094,12/05/2020 19:37:02.779
0.091,12/05/2020 19:37:03.279
0.095,12/05/2020 19:37:03.779
0.089,12/05/2020 19:37:04.279
0.096,12/05/2020 19:37:04.779
0.090,12/05/2020 19:37:05.279
0.085,12/05/2020 19:37:05.779
0.086,12/05/2020 19:37:06.279
0.091,12/05/2020 19:37:06.779
0.089,12/05/2020 19:37:07.279
0.096,12/05/2020 19:37:07.779
0.094,12/05/2020 19:37:08.279
0.097,12/05/2020 19:37:08.779
0.090,12/05/2020 19:37:09.279
0.099,12/05/2020 19:37:09.779
0.084,12/05/2020 19:37:10.279
0.091,12/05/2020 19:37:10.779
0.089,12/05/2020 19:37:11.279
0.091,12/05/2020 19:37:11.779
0.094,12/05/2020 19:37:12.279
0.095,12/05/2020 19:37:12.779
0.090,12/05/2020 19:37:13.279
0.089,12/05/2020 19:37:13.779
0.082,12/05/2020 19:37:14.279
0.084,12/05/2020 19:37:14.779
0.086,12/05/2020 19:37:15.279
0.089,12/05/2020 19:37:15.779
0.094,12/05/2020 19:37:16.279
0.088,12/05/2020 19:37:16.779
0.092,12/05/2020 19:37:17.279
0.087,12/05/2020 19:37:17.779
0.090,12/05/2020 19:37:18.279
0.083,12/05/2020 19:37:18.779
0.089,12/05/2020 19:37:19.279
0.092,12/05/2020 19:37:19.779
0.092,12/05/2020 19:37:20.279
0.089,12/05/2020 19:37:20.779
0.098,12/05/2020 19:37:21.279
0.090,12/05/2020 19:37:21.779
0.092,12/05/2020 19:37:22.279
0.087,12/05/2020 19:37:22.779
0.088,12/05/2020 19:37:23.279
0.089,12/05/2020 19:37:23.779
0.096,12/05/2020 19:37:24.279
0.093,12/05/2020 19:37:24.779
0.094,12/05/2020 19:37:25.279
0.090,12/05/2020 19:37:25.779
0.097,12/05/2020 19:37:26.279
0.088,12/05/2020 19:37:26.779
0.085,12/05/2020 19:37:27.279
0.086,12/05/2020 19:37:27.779
0.088,12/05/2020 19:37:28.279
0.093,12/05/2020 19:37:28.779
0.092,12/05/2020 19:37:29.279
0.089,12/05/2020 19:37:29.779
0.095,12/05/2020 19:37:30.279
0.093,12/05/2020 19:37:30.779
0.092,12/05/2020 19:37:31.279
0.087,12/05/2020 19:37:31.779
0.085,12/05/2020 19:37:32.279
0.094,12/05/2020 19:37:32.779
0.088,12/05/2020 19:37:33.279
0.090,12/05/2020 19:37:33.779
0.088,12/05/2020 19:37:34.279
0.090,12/05/2020 19:37:34.779
0.091,12/05/2020 19:37:35.279
0.088,12/05/2020 19:37:35.779
0.086,12/05/2020 19:37:36.279
0.093,12/05/2020 19:37:36.779
0.091,12/05/2020 19:37:37.279
0.092,12/05/2020 19:37:37.779
0.097,12/05/2020 19:37:38.279
0.105,12/05/2020 19:37:38.779
0.090,12/05/2020 19:37:39.279
0.101,12/05/2020 19:37:39.779
0.088,12/05/2020 19:37:40.279
0.099,12/05/2020 19:37:40.779
0.091,12/05/2020 19:37:41.279
0.086,12/05/2020 19:37:41.779
0.086,12/05/2020 19:37:42.279
0.093,12/05/2020 19:37:42.779
0.097,12/05/2020 19:37:43.279
0.091,12/05/2020 19:37:43.779
0.087,12/05/2020 19:37:44.279
0.084,12/05/2020 19:37:44.779
0.089,12/05/2020 19:37:45.279
0.087,12/05/2020 19:37:45.779
0.094,12/05/2020 19:37:46.279
0.094,12/05/2020 19:37:46.779
0.090,12/05/2020 19:37:47.279
0.086,12/05/2020 19:37:47.779
0.092,12/05/2020 19:37:48.279
0.082,12/05/2020 19:37:48.779
0.088,12/05/2020 19:37:49.279
0.087,12/05/2020 19:37:49.779
0.091,12/05/2020 19:37:50.279
0.088,12/05/2020 19:37:50.779
0.088,12/05/2020 19:37:51.279
0.091,12/05/2020 19:37:51.779
0.090,12/05/2020 19:37:52.279
0.085,12/05/2020 19:37:52.779
0.088,12/05/2020 19:37:53.279
0.092,12/05/2020 19:37:53.779
0.068,12/05/2020 19:37:54.279
0.089,12/05/2020 19:37:54.779
0.088,12/05/2020 19:37:55.279
0.089,12/05/2020 19:37:55.779
0.086,12/05/2020 19:37:56.279
0.095,12/05/2020 19:37:56.779
0.088,12/05/2020 19:37:57.279
0.089,12/05/2020 19:37:57.779
0.083,12/05/2020 19:37:58.279
0.085,12/05/2020 19:37:58.779
0.093,12/05/2020 19:37:59.279
0.088,12/05/2020 19:37:59.779
0.098,12/05/2020 19:38:00.279
0.086,12/05/2020 19:38:00.779
0.077,12/05/2020 19:38:01.279
0.088,12/05/2020 19:38:01.779
0.088,12/05/2020 19:38:02.279
0.098,12/05/2020 19:38:02.779
0.093,12/05/2020 19:38:03.279
0.097,12/05/2020 19:38:03.779
0.089,12/05/2020 19:38:04.279
0.095,12/05/2020 19:38:04.779
0.094,12/05/2020 19:38:05.279
0.076,12/05/2020 19:38:05.779
0.091,12/05/2020 19:38:06.279
0.088,12/05/2020 19:38:06.779
0.088,12/05/2020 19:38:07.279
0.091,12/05/2020 19:38:07.779
0.088,12/05/2020 19:38:08.279
0.093,12/05/2020 19:38:08.779
0.088,12/05/2020 19:38:09.279
0.087,12/05/2020 19:38:09.779
0.085,12/05/2020 19:38:10.279
0.093,12/05/2020 19:38:10.779
0.093,12/05/2020 19:38:11.279
0.084,12/05/2020 19:38:11.779
0.089,12/05/2020 19:38:12.279
0.089,12/05/2020 19:38:12.779
0.087,12/05/2020 19:38:13.279
0.091,12/05/2020 19:38:13.779
0.080,12/05/2020 19:38:14.279
0.090,12/05/2020 19:38:14.779
0.090,12/05/2020 19:38:15.279
0.095,12/05/2020 19:38:15.779
0.094,12/05/2020 19:38:16.279
0.088,12/05/2020 19:38:16.779
0.087,12/05/2020 19:38:17.279
0.085,12/05/2020 19:38:17.779
0.067,12/05/2020 19:38:18.279
0.071,12/05/2020 19:38:18.779
0.097,12/05/2020 19:38:19.279
0.087,12/05/2020 19:38:19.779
0.085,12/05/2020 19:38:20.279
0.083,12/05/2020 19:38:20.779
0.085,12/05/2020 19:38:21.279
0.084,12/05/2020 19:38:21.779
0.090,12/05/2020 19:38:22.279
0.075,12/05/2020 19:38:22.779
0.084,12/05/2020 19:38:23.279
0.088,12/05/2020 19:38:23.779
0.086,12/05/2020 19:38:24.279
0.082,12/05/2020 19:38:24.779
0.087,12/05/2020 19:38:25.279
0.089,12/05/2020 19:38:25.779
0.089,12/05/2020 19:38:26.279
0.084,12/05/2020 19:38:26.779
0.080,12/05/2020 19:38:27.279
0.092,12/05/2020 19:38:27.779
0.088,12/05/2020 19:38:28.279
0.088,12/05/2020 19:38:28.779
0.089,12/05/2020 19:38:29.279
0.085,12/05/2020 19:38:29.779
0.093,12/05/2020 19:38:30.279
0.086,12/05/2020 19:38:30.779
0.090,12/05/2020 19:38:31.279
0.085,12/05/2020 19:38:31.779
0.091,12/05/2020 19:38:32.279
0.082,12/05/2020 19:38:32.779
0.090,12/05/2020 19:38:33.279
0.092,12/05/2020 19:38:33.779
0.092,12/05/2020 19:38:34.279
0.098,12/05/2020 19:38:34.779
0.090,12/05/2020 19:38:35.279
0.081,12/05/2020 19:38:35.779
0.096,12/05/2020 19:38:36.279
0.085,12/05/2020 19:38:36.779
0.086,12/05/2020 19:38:37.279
0.084,12/05/2020 19:38:37.779
0.090,12/05/2020 19:38:38.279
0.091,12/05/2020 19:38:38.779
0.089,12/05/2020 19:38:39.279
0.084,12/05/2020 19:38:39.779
0.083,12/05/2020 19:38:40.279
0.095,12/05/2020 19:38:40.779
0.084,12/05/2020 19:38:41.279
0.095,12/05/2020 19:38:41.779
0.092,12/05/2020 19:38:42.279
0.091,12/05/2020 19:38:42.779
0.092,12/05/2020 19:38:43.279
0.089,12/05/2020 19:38:43.779
0.087,12/05/2020 19:38:44.279
0.092,12/05/2020 19:38:44.779
0.093,12/05/2020 19:38:45.279
0.094,12/05/2020 19:38:45.779
0.094,12/05/2020 19:38:46.279
0.087,12/05/2020 19:38:46.779
0.065,12/05/2020 19:38:47.279
0.087,12/05/2020 19:38:47.779
0.088,12/05/2020 19:38:48.279
0.090,12/05/2020 19:38:48.779
0.090,12/05/2020 19:38:49.279
0.087,12/05/2020 19:38:49.779
0.087,12/05/2020 19:38:50.279
0.088,12/05/2020 19:38:50.779
0.088,12/05/2020 19:38:51.279
0.091,12/05/2020 19:38:51.779
0.086,12/05/2020 19:38:52.279
0.082,12/05/2020 19:38:52.779
0.091,12/05/2020 19:38:53.279
0.084,12/05/2020 19:38:53.779
0.084,12/05/2020 19:38:54.279
0.090,12/05/2020 19:38:54.779
0.091,12/05/2020 19:38:55.279
0.085,12/05/2020 19:38:55.779
0.087,12/05/2020 19:38:56.279
0.075,12/05/2020 19:38:56.779
0.080,12/05/2020 19:38:57.279
0.088,12/05/2020 19:38:57.779
0.090,12/05/2020 19:38:58.279
0.088,12/05/2020 19:38:58.779
0.089,12/05/2020 19:38:59.279
0.090,12/05/2020 19:38:59.779
0.089,12/05/2020 19:39:00.279
0.091,12/05/2020 19:39:00.779
0.074,12/05/2020 19:39:01.279
0.084,12/05/2020 19:39:01.779
0.087,12/05/2020 19:39:02.279
0.093,12/05/2020 19:39:02.779
0.090,12/05/2020 19:39:03.279
0.091,12/05/2020 19:39:03.779
0.089,12/05/2020 19:39:04.279
0.085,12/05/2020 19:39:04.779
0.084,12/05/2020 19:39:05.279
0.081,12/05/2020 19:39:05.779
0.091,12/05/2020 19:39:06.279
0.094,12/05/2020 19:39:06.779
0.084,12/05/2020 19:39:07.279
0.093,12/05/2020 19:39:07.779
0.092,12/05/2020 19:39:08.279
0.092,12/05/2020 19:39:08.779
0.088,12/05/2020 19:39:09.279
0.082,12/05/2020 19:39:09.779
0.085,12/05/2020 19:39:10.279
0.086,12/05/2020 19:39:10.779
0.082,12/05/2020 19:39:11.279
0.079,12/05/2020 19:39:11.779
0.088,12/05/2020 19:39:12.279
0.083,12/05/2020 19:39:12.779
0.088,12/05/2020 19:39:13.279
0.082,12/05/2020 19:39:13.779
0.077,12/05/2020 19:39:14.279
0.083,12/05/2020 19:39:14.779
0.085,12/05/2020 19:39:15.279
0.084,12/05/2020 19:39:15.779
0.087,12/05/2020 19:39:16.279
0.085,12/05/2020 19:39:16.779
0.081,12/05/2020 19:39:17.279
0.090,12/05/2020 19:39:17.779
0.079,12/05/2020 19:39:18.279
0.084,12/05/2020 19:39:18.779
0.085,12/05/2020 19:39:19.279
0.089,12/05/2020 19:39:19.779
0.088,12/05/2020 19:39:20.279
0.092,12/05/2020 19:39:20.779
0.086,12/05/2020 19:39:21.279
0.090,12/05/2020 19:39:21.779
0.085,12/05/2020 19:39:22.279
0.077,12/05/2020 19:39:22.779
0.087,12/05/2020 19:39:23.279
0.081,12/05/2020 19:39:23.779
0.089,12/05/2020 19:39:24.279
0.086,12/05/2020 19:39:24.779
0.092,12/05/2020 19:39:25.279
0.090,12/05/2020 19:39:25.779
0.090,12/05/2020 19:39:26.279
0.078,12/05/2020 19:39:26.779
0.089,12/05/2020 19:39:27.279
0.085,12/05/2020 19:39:27.779
0.089,12/05/2020 19:39:28.279
0.086,12/05/2020 19:39:28.779
0.092,12/05/2020 19:39:29.279
0.090,12/05/2020 19:39:29.779
0.088,12/05/2020 19:39:30.279
0.082,12/05/2020 19:39:30.779
0.077,12/05/2020 19:39:31.279
0.084,12/05/2020 19:39:31.779
0.085,12/05/2020 19:39:32.279
0.082,12/05/2020 19:39:32.779
0.088,12/05/2020 19:39:33.279
0.085,12/05/2020 19:39:33.779
0.090,12/05/2020 19:39:34.279
0.089,12/05/2020 19:39:34.779
0.079,12/05/2020 19:39:35.279
0.083,12/05/2020 19:39:35.779
0.082,12/05/2020 19:39:36.279
0.087,12/05/2020 19:39:36.779
0.087,12/05/2020 19:39:37.279
0.089,12/05/2020 19:39:37.779
0.091,12/05/2020 19:39:38.279
0.089,12/05/2020 19:39:38.779
0.088,12/05/2020 19:39:39.279
0.084,12/05/2020 19:39:39.779
0.084,12/05/2020 19:39:40.279
0.085,12/05/2020 19:39:40.779
0.075,12/05/2020 19:39:41.279
0.089,12/05/2020 19:39:41.779
0.084,12/05/2020 19:39:42.279
0.090,12/05/2020 19:39:42.779
0.083,12/05/2020 19:39:43.279
